sa2_type,timestamp,pop_scaled
Recreational,2020-03-18T01:00:00Z,-0.7962260244138104
Recreational,2020-03-18T02:00:00Z,-0.7899351179009437
Recreational,2020-03-18T03:00:00Z,-0.784216111980156
Recreational,2020-03-18T04:00:00Z,-0.8356871652672466
Recreational,2020-03-18T05:00:00Z,-0.9386292718414281
Recreational,2020-03-18T06:00:00Z,-0.9517829854592401
Recreational,2020-03-18T07:00:00Z,-0.8185301475048831
Recreational,2020-03-18T08:00:00Z,-0.8551317853979253
Recreational,2020-03-18T09:00:00Z,-0.8871582185543373
Recreational,2020-03-18T10:00:00Z,-0.826536755793986
Recreational,2020-03-18T11:00:00Z,-0.9803780150631795
Recreational,2020-03-18T12:00:00Z,-1.0089730446671188
Recreational,2020-03-18T13:00:00Z,-1.040427577231452
Recreational,2020-03-18T14:00:00Z,-1.0427151795997671
Recreational,2020-03-18T15:00:00Z,-1.1010490399918031
Recreational,2020-03-18T16:00:00Z,-1.0255581618374034
Recreational,2020-03-18T17:00:00Z,-0.8671416978315798
Recreational,2020-03-18T18:00:00Z,-0.6646888882356897
Recreational,2020-03-18T19:00:00Z,-0.618364940277308
Recreational,2020-03-18T20:00:00Z,-0.5646062846219022
Recreational,2020-03-18T21:00:00Z,-0.5628905828456658
Recreational,2020-03-18T22:00:00Z,-0.6749830988931078
Recreational,2020-03-18T23:00:00Z,-0.7567648835603742
Recreational,2020-03-19T00:00:00Z,-0.7001467249445744
Recreational,2020-03-19T01:00:00Z,-0.6955715202079441
Recreational,2020-03-19T02:00:00Z,-0.6829897071822109
Recreational,2020-03-19T03:00:00Z,-0.6921401166554714
Recreational,2020-03-19T04:00:00Z,-0.693283917839629
Recreational,2020-03-19T05:00:00Z,-0.7338888598772227
Recreational,2020-03-19T06:00:00Z,-0.826536755793986
Recreational,2020-03-19T07:00:00Z,-0.7001467249445744
Recreational,2020-03-19T08:00:00Z,-0.6927120172475502
Recreational,2020-03-19T09:00:00Z,-0.7481863746791925
Recreational,2020-03-19T10:00:00Z,-0.6892806136950775
Recreational,2020-03-19T11:00:00Z,-0.8202458492811194
Recreational,2020-03-19T12:00:00Z,-0.8162425451365679
Recreational,2020-03-19T13:00:00Z,-0.8980243298038343
Recreational,2020-03-19T14:00:00Z,-0.8425499723721921
Recreational,2020-03-19T15:00:00Z,-0.8963086280275979
Recreational,2020-03-19T16:00:00Z,-0.8173863463207255
Recreational,2020-03-19T17:00:00Z,-0.6526789758020352
Recreational,2020-03-19T18:00:00Z,-0.41819973304973307
Recreational,2020-03-19T19:00:00Z,-0.2677898773330124
Recreational,2020-03-19T20:00:00Z,-0.19515850213900665
Recreational,2020-03-19T21:00:00Z,-0.2323320406241277
Recreational,2020-03-19T22:00:00Z,-0.2998163104894244
Recreational,2020-03-19T23:00:00Z,-0.37931049278837564
Recreational,2020-03-20T00:00:00Z,-0.1642758701667522
Recreational,2020-03-20T01:00:00Z,-0.13453703937865535
Recreational,2020-03-20T02:00:00Z,-0.12996183464202507
Recreational,2020-03-20T03:00:00Z,-0.15855686424596435
Recreational,2020-03-20T04:00:00Z,-0.07048417306583137
Recreational,2020-03-20T05:00:00Z,-0.1379684429311281
Recreational,2020-03-20T06:00:00Z,-0.3146857258834729
Recreational,2020-03-20T07:00:00Z,-0.23061633884789137
Recreational,2020-03-20T08:00:00Z,-0.17342627964001278
Recreational,2020-03-20T09:00:00Z,-0.2008775080597945
Recreational,2020-03-20T10:00:00Z,-0.21746262523007928
Recreational,2020-03-20T11:00:00Z,-0.3524311649606727
Recreational,2020-03-20T12:00:00Z,-0.3358460477903879
Recreational,2020-03-20T13:00:00Z,-0.2168907246380005
Recreational,2020-03-20T14:00:00Z,-0.19115519799445516
Recreational,2020-03-20T15:00:00Z,-0.023016423923292156
Recreational,2020-03-20T16:00:00Z,0.29381650408835513
Recreational,2020-03-20T17:00:00Z,0.8153898440642077
Recreational,2020-03-20T18:00:00Z,1.3592673071311328
Recreational,2020-03-20T19:00:00Z,1.865399331120858
Recreational,2020-03-20T20:00:00Z,2.1902388674216087
Recreational,2020-03-20T21:00:00Z,2.2988999799165777
Recreational,2020-03-20T22:00:00Z,2.2542917337344326
Recreational,2020-03-20T23:00:00Z,2.11417608867513
Recreational,2020-03-21T00:00:00Z,2.8044601033142245
Recreational,2020-03-21T01:00:00Z,2.828479928181533
Recreational,2020-03-21T02:00:00Z,2.8004567991696727
Recreational,2020-03-21T03:00:00Z,2.821045220484509
Recreational,2020-03-21T04:00:00Z,2.850212150680527
Recreational,2020-03-21T05:00:00Z,2.8416336417993455
Recreational,2020-03-21T06:00:00Z,2.892532794494357
Recreational,2020-03-21T07:00:00Z,3.1338748443516047
Recreational,2020-03-21T08:00:00Z,3.421540842167234
Recreational,2020-03-21T09:00:00Z,3.632572160644306
Recreational,2020-03-21T10:00:00Z,3.75781839030956
Recreational,2020-03-21T11:00:00Z,3.8127208471491234
Recreational,2020-03-21T12:00:00Z,4.063213306479631
Recreational,2020-03-21T13:00:00Z,4.334866087717055
Recreational,2020-03-21T14:00:00Z,4.5190180783664236
Recreational,2020-03-21T15:00:00Z,4.694591560134611
Recreational,2020-03-21T16:00:00Z,4.719755186186077
Recreational,2020-03-21T17:00:00Z,4.659705624017805
Recreational,2020-03-21T18:00:00Z,4.470406528039727
Recreational,2020-03-21T19:00:00Z,4.287970239166595
Recreational,2020-03-21T20:00:00Z,4.1713025183825225
Recreational,2020-03-21T21:00:00Z,4.037477779836086
Recreational,2020-03-21T22:00:00Z,3.9248133631965656
Recreational,2020-03-21T23:00:00Z,3.744092776099669
Recreational,2020-03-22T00:00:00Z,3.602833329856209
Recreational,2020-03-22T01:00:00Z,3.5319176564384396
Recreational,2020-03-22T02:00:00Z,3.5490746742008032
Recreational,2020-03-22T03:00:00Z,3.5633721890027727
Recreational,2020-03-22T04:00:00Z,3.594826721567106
Recreational,2020-03-22T05:00:00Z,3.6074085345928393
Recreational,2020-03-22T06:00:00Z,3.6331440612363846
Recreational,2020-03-22T07:00:00Z,3.8481786838580083
Recreational,2020-03-22T08:00:00Z,4.149570295883528
Recreational,2020-03-22T09:00:00Z,4.3291470817962665
Recreational,2020-03-22T10:00:00Z,4.270241320812152
Recreational,2020-03-22T11:00:00Z,4.071219914768735
Recreational,2020-03-22T12:00:00Z,3.7332266648501724
Recreational,2020-03-22T13:00:00Z,3.4284036492721794
Recreational,2020-03-22T14:00:00Z,3.0263575330407932
Recreational,2020-03-22T15:00:00Z,2.529947819116407
Recreational,2020-03-22T16:00:00Z,2.0055149761801605
Recreational,2020-03-22T17:00:00Z,1.5319812859389261
Recreational,2020-03-22T18:00:00Z,1.142516982733273
Recreational,2020-03-22T19:00:00Z,0.8840179151136619
Recreational,2020-03-22T20:00:00Z,0.7181667434108141
Recreational,2020-03-22T21:00:00Z,0.5505998699317299
Recreational,2020-03-22T22:00:00Z,0.42420983908231824
Recreational,2020-03-22T23:00:00Z,0.3521503644803913
Recreational,2020-03-23T00:00:00Z,-0.204880812204346
Recreational,2020-03-23T01:00:00Z,-0.2008775080597945
Recreational,2020-03-23T02:00:00Z,-0.19973370687563693
Recreational,2020-03-23T03:00:00Z,-0.20602461338850359
Recreational,2020-03-23T04:00:00Z,-0.17857338496872185
Recreational,2020-03-23T05:00:00Z,-0.2323320406241277
Recreational,2020-03-23T06:00:00Z,-0.31926093062010313
Recreational,2020-03-23T07:00:00Z,-0.32383613535673345
Recreational,2020-03-23T08:00:00Z,-0.39932701351113314
Recreational,2020-03-23T09:00:00Z,-0.421059236010127
Recreational,2020-03-23T10:00:00Z,-0.43878815436456936
Recreational,2020-03-23T11:00:00Z,-0.6120740337644415
Recreational,2020-03-23T12:00:00Z,-0.7796409072435256
Recreational,2020-03-23T13:00:00Z,-0.8128111415840952
Recreational,2020-03-23T14:00:00Z,-0.8831549144097859
Recreational,2020-03-23T15:00:00Z,-1.0838920222294397
Recreational,2020-03-23T16:00:00Z,-1.1393663796610818
Recreational,2020-03-23T17:00:00Z,-1.034708571310664
Recreational,2020-03-23T18:00:00Z,-0.9363416694731129
Recreational,2020-03-23T19:00:00Z,-0.8093797380316224
Recreational,2020-03-23T20:00:00Z,-0.7356045616534591
Recreational,2020-03-23T21:00:00Z,-0.8059483344791498
Recreational,2020-03-23T22:00:00Z,-0.9300507629602462
Recreational,2020-03-23T23:00:00Z,-1.0341366707185853
Recreational,2020-03-24T00:00:00Z,-0.9918160269047551
Recreational,2020-03-24T01:00:00Z,-1.0278457642057186
Recreational,2020-03-24T02:00:00Z,-0.9717995061819976
Recreational,2020-03-24T03:00:00Z,-0.9906722257205975
Recreational,2020-03-24T04:00:00Z,-0.9901003251285188
Recreational,2020-03-24T05:00:00Z,-1.0164077523641428
Recreational,2020-03-24T06:00:00Z,-1.1302159701878212
Recreational,2020-03-24T07:00:00Z,-0.9758028103265491
Recreational,2020-03-24T08:00:00Z,-0.8150987439524103
Recreational,2020-03-24T09:00:00Z,-0.8482689782929799
Recreational,2020-03-24T10:00:00Z,-0.9855251203918884
Recreational,2020-03-24T11:00:00Z,-1.1193498589383244
Recreational,2020-03-24T12:00:00Z,-1.258893603405548
Recreational,2020-03-24T13:00:00Z,-1.3189431655738206
Recreational,2020-03-24T14:00:00Z,-1.248027492156051
Recreational,2020-03-24T15:00:00Z,-1.1530919938709727
Recreational,2020-03-24T16:00:00Z,-1.029561465981955
Recreational,2020-03-24T17:00:00Z,-0.8894458209226525
Recreational,2020-03-24T18:00:00Z,-0.765343392441556
Recreational,2020-03-24T19:00:00Z,-0.7373202634296955
Recreational,2020-03-24T20:00:00Z,-0.7699185971781862
Recreational,2020-03-24T21:00:00Z,-0.8625664930949496
Recreational,2020-03-24T22:00:00Z,-0.9329102659206402
Recreational,2020-03-24T23:00:00Z,-1.018695354732458
Recreational,2020-03-25T00:00:00Z,-0.9226160552632221
Recreational,2020-03-25T01:00:00Z,-0.9140375463820403
Recreational,2020-03-25T02:00:00Z,-0.9100342422374887
Recreational,2020-03-25T03:00:00Z,-0.9117499440137251
Recreational,2020-03-25T04:00:00Z,-0.9254755582236159
Recreational,2020-03-25T05:00:00Z,-0.9523548860513189
Recreational,2020-03-25T06:00:00Z,-0.9843813192077309
Recreational,2020-03-25T07:00:00Z,-0.8837268150018647
Recreational,2020-03-25T08:00:00Z,-0.6709797947485563
Recreational,2020-03-25T09:00:00Z,-0.5371550562021205
Recreational,2020-03-25T10:00:00Z,-0.4976939153486843
Recreational,2020-03-25T11:00:00Z,-0.5177104360714417
Recreational,2020-03-25T12:00:00Z,-0.6177930396852293
Recreational,2020-03-25T13:00:00Z,-0.4982658159407631
Recreational,2020-03-25T14:00:00Z,-0.5057005236377873
Recreational,2020-03-25T15:00:00Z,-0.4570889733110905
Recreational,2020-03-25T16:00:00Z,-0.3135419246993153
Recreational,2020-03-25T17:00:00Z,-0.23805104654491557
Recreational,2020-03-25T18:00:00Z,-0.17800148437664307
Recreational,2020-03-25T19:00:00Z,-0.13167753641826144
Recreational,2020-03-25T20:00:00Z,-0.16713537312714616
Recreational,2020-03-25T21:00:00Z,-0.27751218739835176
Recreational,2020-03-25T22:00:00Z,-0.41476832949726034
Recreational,2020-03-25T23:00:00Z,-0.4725302892972177
Recreational,2020-03-26T00:00:00Z,-0.43078154607546637
Recreational,2020-03-26T01:00:00Z,-0.4456509614695148
Recreational,2020-03-26T02:00:00Z,-0.44793856383782993
Recreational,2020-03-26T03:00:00Z,-0.44622286206159356
Recreational,2020-03-26T04:00:00Z,-0.3953237093665816
Recreational,2020-03-26T05:00:00Z,-0.397039411142818
Recreational,2020-03-26T06:00:00Z,-0.40561792002399977
Recreational,2020-03-26T07:00:00Z,-0.3049634158181335
Recreational,2020-03-26T08:00:00Z,-0.06762467010543743
Recreational,2020-03-26T09:00:00Z,0.055333957191501484
Recreational,2020-03-26T10:00:00Z,0.2057438129082221
Recreational,2020-03-26T11:00:00Z,0.256642965603234
Recreational,2020-03-26T12:00:00Z,0.18058018685675556
Recreational,2020-03-26T13:00:00Z,-0.024732125699528512
Recreational,2020-03-26T14:00:00Z,-0.10765771155095244
Recreational,2020-03-26T15:00:00Z,-0.12481472931331601
Recreational,2020-03-26T16:00:00Z,-0.11166101569550393
Recreational,2020-03-26T17:00:00Z,-0.1534097589172553
Recreational,2020-03-26T18:00:00Z,-0.21803452582215807
Recreational,2020-03-26T19:00:00Z,-0.20716841457266114
Recreational,2020-03-26T20:00:00Z,-0.284946895095376
Recreational,2020-03-26T21:00:00Z,-0.41934353423389065
Recreational,2020-03-26T22:00:00Z,-0.5159947342952054
Recreational,2020-03-26T23:00:00Z,-0.48168069877047825
Recreational,2020-03-27T00:00:00Z,-0.4176278324576543
Recreational,2020-03-27T01:00:00Z,-0.43993195554872694
Recreational,2020-03-27T02:00:00Z,-0.4090493235764725
Recreational,2020-03-27T03:00:00Z,-0.41076502535270887
Recreational,2020-03-27T04:00:00Z,-0.4153402300893391
Recreational,2020-03-27T05:00:00Z,-0.41362452831310276
Recreational,2020-03-27T06:00:00Z,-0.45136996739030266
Recreational,2020-03-27T07:00:00Z,-0.42906584429923
Recreational,2020-03-27T08:00:00Z,-0.2569237660835155
Recreational,2020-03-27T09:00:00Z,-0.0052875055688498
Recreational,2020-03-27T10:00:00Z,0.1588479643577617
Recreational,2020-03-27T11:00:00Z,0.16056366613399806
Recreational,2020-03-27T12:00:00Z,0.12110252528056184
Recreational,2020-03-27T13:00:00Z,0.041036442389531844
Recreational,2020-03-27T14:00:00Z,-0.01615361681834673
Recreational,2020-03-27T15:00:00Z,-0.019013119778740657
Recreational,2020-03-27T16:00:00Z,0.01186951219351377
Recreational,2020-03-27T17:00:00Z,0.01587281633806527
Recreational,2020-03-27T18:00:00Z,0.014729015153907699
Recreational,2020-03-27T19:00:00Z,0.014157114561828913
Recreational,2020-03-27T20:00:00Z,-0.061905664184649586
Recreational,2020-03-27T21:00:00Z,-0.2088841163488975
Recreational,2020-03-27T22:00:00Z,-0.31926093062010313
Recreational,2020-03-27T23:00:00Z,-0.43249724785170274
Recreational,2020-03-28T00:00:00Z,-0.31125432233100014
Recreational,2020-03-28T01:00:00Z,-0.3369898489745455
Recreational,2020-03-28T02:00:00Z,-0.34385265607949095
Recreational,2020-03-28T03:00:00Z,-0.31811712943594556
Recreational,2020-03-28T04:00:00Z,-0.29123780160824264
Recreational,2020-03-28T05:00:00Z,-0.2803716903587457
Recreational,2020-03-28T06:00:00Z,-0.292953503384479
Recreational,2020-03-28T07:00:00Z,-0.2660741755567761
Recreational,2020-03-28T08:00:00Z,-0.044748646422286015
Recreational,2020-03-28T09:00:00Z,0.22347273126266448
Recreational,2020-03-28T10:00:00Z,0.3515784638883125
Recreational,2020-03-28T11:00:00Z,0.4104842248724274
Recreational,2020-03-28T12:00:00Z,0.3109735218507187
Recreational,2020-03-28T13:00:00Z,0.2583586673794704
Recreational,2020-03-28T14:00:00Z,0.21203471942108876
Recreational,2020-03-28T15:00:00Z,0.22404463185474327
Recreational,2020-03-28T16:00:00Z,0.2583586673794704
Recreational,2020-03-28T17:00:00Z,0.2635057727081795
Recreational,2020-03-28T18:00:00Z,0.2383421466567129
Recreational,2020-03-28T19:00:00Z,0.19602150284288275
Recreational,2020-03-28T20:00:00Z,0.03131413232419249
Recreational,2020-03-28T21:00:00Z,-0.13282133760241902
Recreational,2020-03-28T22:00:00Z,-0.23519154358452166
Recreational,2020-03-28T23:00:00Z,-0.2677898773330124
Recreational,2020-03-29T00:00:00Z,-0.37130388449927265
Recreational,2020-03-29T01:00:00Z,-0.3530030655527515
Recreational,2020-03-29T02:00:00Z,-0.33527414719830917
Recreational,2020-03-29T03:00:00Z,-0.35071546318443636
Recreational,2020-03-29T04:00:00Z,-0.29581300634487295
Recreational,2020-03-29T05:00:00Z,-0.29524110575279416
Recreational,2020-03-29T06:00:00Z,-0.2872344974636911
Recreational,2020-03-29T07:00:00Z,-0.28265929272706086
Recreational,2020-03-29T08:00:00Z,-0.10193870563016458
Recreational,2020-03-29T09:00:00Z,0.18915869573793734
Recreational,2020-03-29T10:00:00Z,0.4665304828961484
Recreational,2020-03-29T11:00:00Z,0.560894080589148
Recreational,2020-03-29T12:00:00Z,0.5494560687475724
Recreational,2020-03-29T13:00:00Z,0.41734703197737283
Recreational,2020-03-29T14:00:00Z,0.38188919526848814
Recreational,2020-03-29T15:00:00Z,0.32870244020516104
Recreational,2020-03-29T16:00:00Z,0.30468261533785207
Recreational,2020-03-29T17:00:00Z,0.33556524731010645
Recreational,2020-03-29T18:00:00Z,0.2509239596824462
Recreational,2020-03-29T19:00:00Z,0.22461653244682206
Recreational,2020-03-29T20:00:00Z,0.13997524481916176
Recreational,2020-03-29T21:00:00Z,-0.04703624879060116
Recreational,2020-03-29T22:00:00Z,-0.18257668911327338
Recreational,2020-03-29T23:00:00Z,-0.31811712943594556
Recreational,2020-03-30T00:00:00Z,-0.4776773946259268
Recreational,2020-03-30T01:00:00Z,-0.4696707863368238
Recreational,2020-03-30T02:00:00Z,-0.4759616928496904
Recreational,2020-03-30T03:00:00Z,-0.4639517804160359
Recreational,2020-03-30T04:00:00Z,-0.4365005519962542
Recreational,2020-03-30T05:00:00Z,-0.4416476573249633
Recreational,2020-03-30T06:00:00Z,-0.42735014252299364
Recreational,2020-03-30T07:00:00Z,-0.41248072712894523
Recreational,2020-03-30T08:00:00Z,-0.2008775080597945
Recreational,2020-03-30T09:00:00Z,0.09994220337364677
Recreational,2020-03-30T10:00:00Z,0.4224941373060819
Recreational,2020-03-30T11:00:00Z,0.3921834059259063
Recreational,2020-03-30T12:00:00Z,0.33670904849426403
Recreational,2020-03-30T13:00:00Z,0.2549272638269977
Recreational,2020-03-30T14:00:00Z,0.195449602250804
Recreational,2020-03-30T15:00:00Z,0.1788644850805192
Recreational,2020-03-30T16:00:00Z,0.21660992415771904
Recreational,2020-03-30T17:00:00Z,0.20688761409237968
Recreational,2020-03-30T18:00:00Z,0.10566120929443462
Recreational,2020-03-30T19:00:00Z,0.039892641205374266
Recreational,2020-03-30T20:00:00Z,-0.023016423923292156
Recreational,2020-03-30T21:00:00Z,-0.2168907246380005
Recreational,2020-03-30T22:00:00Z,-0.3449964572636485
Recreational,2020-03-30T23:00:00Z,-0.46738318396850864
Recreational,2020-03-31T00:00:00Z,-0.5463054656753811
Recreational,2020-03-31T01:00:00Z,-0.5434459627149871
Recreational,2020-03-31T02:00:00Z,-0.5125633307427327
Recreational,2020-03-31T03:00:00Z,-0.5297203485050963
Recreational,2020-03-31T04:00:00Z,-0.46738318396850864
Recreational,2020-03-31T05:00:00Z,-0.46738318396850864
Recreational,2020-03-31T06:00:00Z,-0.5165666348872842
Recreational,2020-03-31T07:00:00Z,-0.4433633591011996
Recreational,2020-03-31T08:00:00Z,-0.2740807838458791
Recreational,2020-03-31T09:00:00Z,0.07420667673010141
Recreational,2020-03-31T10:00:00Z,0.3510065632962337
Recreational,2020-03-31T11:00:00Z,0.4859751030268271
Recreational,2020-03-31T12:00:00Z,0.3115454224427975
Recreational,2020-03-31T13:00:00Z,0.15312895843697383
Recreational,2020-03-31T14:00:00Z,0.14340664837163447
Recreational,2020-03-31T15:00:00Z,0.10794881166274976
Recreational,2020-03-31T16:00:00Z,0.22061322830227054
Recreational,2020-03-31T17:00:00Z,0.2229008306705857
Recreational,2020-03-31T18:00:00Z,0.16513887087062834
Recreational,2020-03-31T19:00:00Z,0.11252401639938005
Recreational,2020-03-31T20:00:00Z,0.03245793350835006
Recreational,2020-03-31T21:00:00Z,-0.19515850213900665
Recreational,2020-03-31T22:00:00Z,-0.3678724809467999
Recreational,2020-03-31T23:00:00Z,-0.4982658159407631
Recreational,2020-04-01T00:00:00Z,-0.6595417829069806
Recreational,2020-04-01T01:00:00Z,-0.6944277190237865
Recreational,2020-04-01T02:00:00Z,-0.6738392977089502
Recreational,2020-04-01T03:00:00Z,-0.6629731864594534
Recreational,2020-04-01T04:00:00Z,-0.6601136834990594
Recreational,2020-04-01T05:00:00Z,-0.6795583036297381
Recreational,2020-04-01T06:00:00Z,-0.7167318421148592
Recreational,2020-04-01T07:00:00Z,-0.6789864030376593
Recreational,2020-04-01T08:00:00Z,-0.4016146158794483
Recreational,2020-04-01T09:00:00Z,-0.18314858970535214
Recreational,2020-04-01T10:00:00Z,0.009581909825198628
Recreational,2020-04-01T11:00:00Z,0.013585213969750128
Recreational,2020-04-01T12:00:00Z,-0.05447095648762537
Recreational,2020-04-01T13:00:00Z,-0.07105607365791015
Recreational,2020-04-01T14:00:00Z,-0.13110563582618265
Recreational,2020-04-01T15:00:00Z,-0.10937341332718879
Recreational,2020-04-01T16:00:00Z,-0.1413998464836008
Recreational,2020-04-01T17:00:00Z,-0.07734698017077679
Recreational,2020-04-01T18:00:00Z,-0.12138332576084329
Recreational,2020-04-01T19:00:00Z,-0.1882956950340612
Recreational,2020-04-01T20:00:00Z,-0.2677898773330124
Recreational,2020-04-01T21:00:00Z,-0.35014356259235757
Recreational,2020-04-01T22:00:00Z,-0.5097038277823388
Recreational,2020-04-01T23:00:00Z,-0.5926294136337628
Recreational,2020-04-02T00:00:00Z,-0.47424599107345405
Recreational,2020-04-02T01:00:00Z,-0.4570889733110905
Recreational,2020-04-02T02:00:00Z,-0.45422947035069655
Recreational,2020-04-02T03:00:00Z,-0.41248072712894523
Recreational,2020-04-02T04:00:00Z,-0.3896047034457938
Recreational,2020-04-02T05:00:00Z,-0.36672867976264234
Recreational,2020-04-02T06:00:00Z,-0.4079055223923149
Recreational,2020-04-02T07:00:00Z,-0.3770228904200605
Recreational,2020-04-02T08:00:00Z,-0.2094560169409763
Recreational,2020-04-02T09:00:00Z,-0.005859406160928586
Recreational,2020-04-02T10:00:00Z,0.20917521646069484
Recreational,2020-04-02T11:00:00Z,0.2560710650111553
Recreational,2020-04-02T12:00:00Z,0.22118512889434933
Recreational,2020-04-02T13:00:00Z,0.06219676429644691
Recreational,2020-04-02T14:00:00Z,0.03531743646874398
Recreational,2020-04-02T15:00:00Z,0.03245793350835006
Recreational,2020-04-02T16:00:00Z,0.0627686648885257
Recreational,2020-04-02T17:00:00Z,0.14569425073994963
Recreational,2020-04-02T18:00:00Z,0.1268215312013497
Recreational,2020-04-02T19:00:00Z,0.014157114561828913
Recreational,2020-04-02T20:00:00Z,4.315003519380565e-4
Recreational,2020-04-02T21:00:00Z,-0.20430891161226722
Recreational,2020-04-02T22:00:00Z,-0.3558625685131454
Recreational,2020-04-02T23:00:00Z,-0.39132040522203015
Recreational,2020-04-03T00:00:00Z,-0.3547187673289879
Recreational,2020-04-03T01:00:00Z,-0.324979936540891
Recreational,2020-04-03T02:00:00Z,-0.32383613535673345
Recreational,2020-04-03T03:00:00Z,-0.33127084305375765
Recreational,2020-04-03T04:00:00Z,-0.33527414719830917
Recreational,2020-04-03T05:00:00Z,-0.32269233417257587
Recreational,2020-04-03T06:00:00Z,-0.35815017088146056
Recreational,2020-04-03T07:00:00Z,-0.32612373772504855
Recreational,2020-04-03T08:00:00Z,-0.14997835536478257
Recreational,2020-04-03T09:00:00Z,0.1542727596211314
Recreational,2020-04-03T10:00:00Z,0.36015697276949427
Recreational,2020-04-03T11:00:00Z,0.36930738224275483
Recreational,2020-04-03T12:00:00Z,0.26579337507649464
Recreational,2020-04-03T13:00:00Z,0.14397854896371326
Recreational,2020-04-03T14:00:00Z,0.1943058010666464
Recreational,2020-04-03T15:00:00Z,0.1188149229122467
Recreational,2020-04-03T16:00:00Z,0.13711574185876785
