sa2_type,day,hour,timestamp,day_num,week,pop
Retail,Tue,49,2020-04-14T01:00:00Z,2,pop_2019,30863.75
Retail,Tue,50,2020-04-14T02:00:00Z,2,pop_2019,30832.5
Retail,Tue,51,2020-04-14T03:00:00Z,2,pop_2019,30787.5
Retail,Tue,52,2020-04-14T04:00:00Z,2,pop_2019,30782.75
Retail,Tue,53,2020-04-14T05:00:00Z,2,pop_2019,30962.75
Retail,Tue,54,2020-04-14T06:00:00Z,2,pop_2019,31682
Retail,Tue,55,2020-04-14T07:00:00Z,2,pop_2019,33329.25
Retail,Tue,56,2020-04-14T08:00:00Z,2,pop_2019,36502.75
Retail,Tue,57,2020-04-14T09:00:00Z,2,pop_2019,41378
Retail,Tue,58,2020-04-14T10:00:00Z,2,pop_2019,45695.25
Retail,Tue,59,2020-04-14T11:00:00Z,2,pop_2019,49188.75
Retail,Tue,60,2020-04-14T12:00:00Z,2,pop_2019,51981.5
Retail,Tue,61,2020-04-14T13:00:00Z,2,pop_2019,53279.25
Retail,Tue,62,2020-04-14T14:00:00Z,2,pop_2019,53026
Retail,Tue,63,2020-04-14T15:00:00Z,2,pop_2019,51851.75
Retail,Tue,64,2020-04-14T16:00:00Z,2,pop_2019,50172.5
Retail,Tue,65,2020-04-14T17:00:00Z,2,pop_2019,46972
Retail,Tue,66,2020-04-14T18:00:00Z,2,pop_2019,42953.75
Retail,Tue,67,2020-04-14T19:00:00Z,2,pop_2019,40226.75
Retail,Tue,68,2020-04-14T20:00:00Z,2,pop_2019,37987.25
Retail,Tue,69,2020-04-14T21:00:00Z,2,pop_2019,35759.5
Retail,Tue,70,2020-04-14T22:00:00Z,2,pop_2019,33999.25
Retail,Tue,71,2020-04-14T23:00:00Z,2,pop_2019,33060.25
Retail,Wed,72,2020-04-15T00:00:00Z,3,pop_2019,32087.5
Retail,Wed,73,2020-04-15T01:00:00Z,3,pop_2019,31871.6
Retail,Wed,74,2020-04-15T02:00:00Z,3,pop_2019,31840.6
Retail,Wed,75,2020-04-15T03:00:00Z,3,pop_2019,31820.2
Retail,Wed,76,2020-04-15T04:00:00Z,3,pop_2019,31829.8
Retail,Wed,77,2020-04-15T05:00:00Z,3,pop_2019,31960
Retail,Wed,78,2020-04-15T06:00:00Z,3,pop_2019,32550
Retail,Wed,79,2020-04-15T07:00:00Z,3,pop_2019,33940.8
Retail,Wed,80,2020-04-15T08:00:00Z,3,pop_2019,37175.6
Retail,Wed,81,2020-04-15T09:00:00Z,3,pop_2019,42419.8
Retail,Wed,82,2020-04-15T10:00:00Z,3,pop_2019,46854
Retail,Wed,83,2020-04-15T11:00:00Z,3,pop_2019,50428.6
Retail,Wed,84,2020-04-15T12:00:00Z,3,pop_2019,52973.4
Retail,Wed,85,2020-04-15T13:00:00Z,3,pop_2019,54541.8
Retail,Wed,86,2020-04-15T14:00:00Z,3,pop_2019,54231.2
Retail,Wed,87,2020-04-15T15:00:00Z,3,pop_2019,52877
Retail,Wed,88,2020-04-15T16:00:00Z,3,pop_2019,51420.6
Retail,Wed,89,2020-04-15T17:00:00Z,3,pop_2019,48528.6
Retail,Wed,90,2020-04-15T18:00:00Z,3,pop_2019,44712.4
Retail,Wed,91,2020-04-15T19:00:00Z,3,pop_2019,42143.8
Retail,Wed,92,2020-04-15T20:00:00Z,3,pop_2019,40095.4
Retail,Wed,93,2020-04-15T21:00:00Z,3,pop_2019,37842.8
Retail,Wed,94,2020-04-15T22:00:00Z,3,pop_2019,35753.6
Retail,Wed,95,2020-04-15T23:00:00Z,3,pop_2019,34459.6
Retail,Thu,96,2020-04-16T00:00:00Z,4,pop_2019,31545.8
Retail,Thu,97,2020-04-16T01:00:00Z,4,pop_2019,31344.8
Retail,Thu,98,2020-04-16T02:00:00Z,4,pop_2019,31256.6
Retail,Thu,99,2020-04-16T03:00:00Z,4,pop_2019,31149.4
Retail,Thu,100,2020-04-16T04:00:00Z,4,pop_2019,31070.2
Retail,Thu,101,2020-04-16T05:00:00Z,4,pop_2019,31174.6
Retail,Thu,102,2020-04-16T06:00:00Z,4,pop_2019,31799.6
Retail,Thu,103,2020-04-16T07:00:00Z,4,pop_2019,33084.8
Retail,Thu,104,2020-04-16T08:00:00Z,4,pop_2019,35935.4
Retail,Thu,105,2020-04-16T09:00:00Z,4,pop_2019,40654.4
Retail,Thu,106,2020-04-16T10:00:00Z,4,pop_2019,44571.4
Retail,Thu,107,2020-04-16T11:00:00Z,4,pop_2019,47532.6
Retail,Thu,108,2020-04-16T12:00:00Z,4,pop_2019,50123
Retail,Thu,109,2020-04-16T13:00:00Z,4,pop_2019,53334
Retail,Thu,110,2020-04-16T14:00:00Z,4,pop_2019,55055
Retail,Thu,111,2020-04-16T15:00:00Z,4,pop_2019,54283
Retail,Thu,112,2020-04-16T16:00:00Z,4,pop_2019,53462.6
Retail,Thu,113,2020-04-16T17:00:00Z,4,pop_2019,51355.2
Retail,Thu,114,2020-04-16T18:00:00Z,4,pop_2019,49831.6
Retail,Thu,115,2020-04-16T19:00:00Z,4,pop_2019,49037
Retail,Thu,116,2020-04-16T20:00:00Z,4,pop_2019,46971.4
Retail,Thu,117,2020-04-16T21:00:00Z,4,pop_2019,42802.2
Retail,Thu,118,2020-04-16T22:00:00Z,4,pop_2019,39140.6
Retail,Thu,119,2020-04-16T23:00:00Z,4,pop_2019,37244.6
Retail,Fri,120,2020-04-17T00:00:00Z,5,pop_2019,31258
Retail,Fri,121,2020-04-17T01:00:00Z,5,pop_2019,31132
Retail,Fri,122,2020-04-17T02:00:00Z,5,pop_2019,31046.75
Retail,Fri,123,2020-04-17T03:00:00Z,5,pop_2019,30995.5
Retail,Fri,124,2020-04-17T04:00:00Z,5,pop_2019,30881.5
Retail,Fri,125,2020-04-17T05:00:00Z,5,pop_2019,30981.75
Retail,Fri,126,2020-04-17T06:00:00Z,5,pop_2019,31437.5
Retail,Fri,127,2020-04-17T07:00:00Z,5,pop_2019,32425.5
Retail,Fri,128,2020-04-17T08:00:00Z,5,pop_2019,35161.25
Retail,Fri,129,2020-04-17T09:00:00Z,5,pop_2019,39460
Retail,Fri,130,2020-04-17T10:00:00Z,5,pop_2019,42807.5
Retail,Fri,131,2020-04-17T11:00:00Z,5,pop_2019,45362
Retail,Fri,132,2020-04-17T12:00:00Z,5,pop_2019,47089.5
Retail,Fri,133,2020-04-17T13:00:00Z,5,pop_2019,47849
Retail,Fri,134,2020-04-17T14:00:00Z,5,pop_2019,47347.25
Retail,Fri,135,2020-04-17T15:00:00Z,5,pop_2019,46081.75
Retail,Fri,136,2020-04-17T16:00:00Z,5,pop_2019,45018.25
Retail,Fri,137,2020-04-17T17:00:00Z,5,pop_2019,43424.75
Retail,Fri,138,2020-04-17T18:00:00Z,5,pop_2019,42071.75
Retail,Fri,139,2020-04-17T19:00:00Z,5,pop_2019,41122.5
Retail,Fri,140,2020-04-17T20:00:00Z,5,pop_2019,39900
Retail,Fri,141,2020-04-17T21:00:00Z,5,pop_2019,37332.5
Retail,Fri,142,2020-04-17T22:00:00Z,5,pop_2019,34752.5
Retail,Fri,143,2020-04-17T23:00:00Z,5,pop_2019,33231.75
Retail,Sat,144,2020-04-18T00:00:00Z,6,pop_2019,30821.25
Retail,Sat,145,2020-04-18T01:00:00Z,6,pop_2019,30701
Retail,Sat,146,2020-04-18T02:00:00Z,6,pop_2019,30636
Retail,Sat,147,2020-04-18T03:00:00Z,6,pop_2019,30549.5
Retail,Sat,148,2020-04-18T04:00:00Z,6,pop_2019,30541.5
Retail,Sat,149,2020-04-18T05:00:00Z,6,pop_2019,30557.25
Retail,Sat,150,2020-04-18T06:00:00Z,6,pop_2019,30684.25
Retail,Sat,151,2020-04-18T07:00:00Z,6,pop_2019,31085.5
Retail,Sat,152,2020-04-18T08:00:00Z,6,pop_2019,32625.5
Retail,Sat,153,2020-04-18T09:00:00Z,6,pop_2019,37081.5
Retail,Sat,154,2020-04-18T10:00:00Z,6,pop_2019,43595
Retail,Sat,155,2020-04-18T11:00:00Z,6,pop_2019,50450.75
Retail,Sat,156,2020-04-18T12:00:00Z,6,pop_2019,55274.25
Retail,Sat,157,2020-04-18T13:00:00Z,6,pop_2019,58096.5
Retail,Sat,158,2020-04-18T14:00:00Z,6,pop_2019,59283.75
Retail,Sat,159,2020-04-18T15:00:00Z,6,pop_2019,58833.5
Retail,Sat,160,2020-04-18T16:00:00Z,6,pop_2019,56373
Retail,Sat,161,2020-04-18T17:00:00Z,6,pop_2019,52065.5
Retail,Sat,162,2020-04-18T18:00:00Z,6,pop_2019,46916
Retail,Sat,163,2020-04-18T19:00:00Z,6,pop_2019,43011.75
Retail,Sat,164,2020-04-18T20:00:00Z,6,pop_2019,40616.75
Retail,Sat,165,2020-04-18T21:00:00Z,6,pop_2019,38122
Retail,Sat,166,2020-04-18T22:00:00Z,6,pop_2019,36226.25
Retail,Sat,167,2020-04-18T23:00:00Z,6,pop_2019,34606.25
Retail,Sun,168,2020-04-19T00:00:00Z,7,pop_2019,30361.25
Retail,Sun,169,2020-04-19T01:00:00Z,7,pop_2019,30223.5
Retail,Sun,170,2020-04-19T02:00:00Z,7,pop_2019,30105.25
Retail,Sun,171,2020-04-19T03:00:00Z,7,pop_2019,30077.25
Retail,Sun,172,2020-04-19T04:00:00Z,7,pop_2019,30022.25
Retail,Sun,173,2020-04-19T05:00:00Z,7,pop_2019,30037.25
Retail,Sun,174,2020-04-19T06:00:00Z,7,pop_2019,30081.75
Retail,Sun,175,2020-04-19T07:00:00Z,7,pop_2019,30221.75
Retail,Sun,176,2020-04-19T08:00:00Z,7,pop_2019,30776.75
Retail,Sun,177,2020-04-19T09:00:00Z,7,pop_2019,32748.5
Retail,Sun,178,2020-04-19T10:00:00Z,7,pop_2019,37135.25
Retail,Sun,179,2020-04-19T11:00:00Z,7,pop_2019,42084.5
Retail,Sun,180,2020-04-19T12:00:00Z,7,pop_2019,45499.5
Retail,Sun,181,2020-04-19T13:00:00Z,7,pop_2019,47726.25
Retail,Sun,182,2020-04-19T14:00:00Z,7,pop_2019,48421.25
Retail,Sun,183,2020-04-19T15:00:00Z,7,pop_2019,47885.25
Retail,Sun,184,2020-04-19T16:00:00Z,7,pop_2019,45912.5
Retail,Sun,185,2020-04-19T17:00:00Z,7,pop_2019,42964.75
Retail,Sun,186,2020-04-19T18:00:00Z,7,pop_2019,39632.25
Retail,Sun,187,2020-04-19T19:00:00Z,7,pop_2019,37160
Retail,Sun,188,2020-04-19T20:00:00Z,7,pop_2019,35129
Retail,Sun,189,2020-04-19T21:00:00Z,7,pop_2019,33293.5
Retail,Sun,190,2020-04-19T22:00:00Z,7,pop_2019,32052.75
Retail,Sun,191,2020-04-19T23:00:00Z,7,pop_2019,31165.75
Tourism,Mon,24,2020-04-13T00:00:00Z,1,pop_2019,89559
Tourism,Mon,25,2020-04-13T01:00:00Z,1,pop_2019,88998.5
Tourism,Mon,26,2020-04-13T02:00:00Z,1,pop_2019,88656.75
Tourism,Mon,27,2020-04-13T03:00:00Z,1,pop_2019,88566.75
Tourism,Mon,28,2020-04-13T04:00:00Z,1,pop_2019,89038.75
Tourism,Mon,29,2020-04-13T05:00:00Z,1,pop_2019,90445
Tourism,Mon,30,2020-04-13T06:00:00Z,1,pop_2019,92111.75
Tourism,Mon,31,2020-04-13T07:00:00Z,1,pop_2019,95249.25
Tourism,Mon,32,2020-04-13T08:00:00Z,1,pop_2019,98073.5
Tourism,Mon,33,2020-04-13T09:00:00Z,1,pop_2019,99176.5
Tourism,Mon,34,2020-04-13T10:00:00Z,1,pop_2019,100992.25
Tourism,Mon,35,2020-04-13T11:00:00Z,1,pop_2019,103389.25
Tourism,Mon,36,2020-04-13T12:00:00Z,1,pop_2019,104922.25
Tourism,Mon,37,2020-04-13T13:00:00Z,1,pop_2019,105513.25
Tourism,Mon,38,2020-04-13T14:00:00Z,1,pop_2019,105199
Tourism,Mon,39,2020-04-13T15:00:00Z,1,pop_2019,104294.25
Tourism,Mon,40,2020-04-13T16:00:00Z,1,pop_2019,102844.75
Tourism,Mon,41,2020-04-13T17:00:00Z,1,pop_2019,100956.75
Tourism,Mon,42,2020-04-13T18:00:00Z,1,pop_2019,99094.75
Tourism,Mon,43,2020-04-13T19:00:00Z,1,pop_2019,96173.25
Tourism,Mon,44,2020-04-13T20:00:00Z,1,pop_2019,94362.25
Tourism,Mon,45,2020-04-13T21:00:00Z,1,pop_2019,93500
Tourism,Mon,46,2020-04-13T22:00:00Z,1,pop_2019,92443.5
Tourism,Mon,47,2020-04-13T23:00:00Z,1,pop_2019,91707.5
Tourism,Tue,48,2020-04-14T00:00:00Z,2,pop_2019,88204.5
Tourism,Tue,49,2020-04-14T01:00:00Z,2,pop_2019,87814.75
Tourism,Tue,50,2020-04-14T02:00:00Z,2,pop_2019,87461
Tourism,Tue,51,2020-04-14T03:00:00Z,2,pop_2019,87295.5
Tourism,Tue,52,2020-04-14T04:00:00Z,2,pop_2019,87619.25
Tourism,Tue,53,2020-04-14T05:00:00Z,2,pop_2019,88861.75
Tourism,Tue,54,2020-04-14T06:00:00Z,2,pop_2019,90399.25
Tourism,Tue,55,2020-04-14T07:00:00Z,2,pop_2019,93662.25
Tourism,Tue,56,2020-04-14T08:00:00Z,2,pop_2019,97059.75
Tourism,Tue,57,2020-04-14T09:00:00Z,2,pop_2019,98566.25
Tourism,Tue,58,2020-04-14T10:00:00Z,2,pop_2019,100127
Tourism,Tue,59,2020-04-14T11:00:00Z,2,pop_2019,101933.75
Tourism,Tue,60,2020-04-14T12:00:00Z,2,pop_2019,103218.5
Tourism,Tue,61,2020-04-14T13:00:00Z,2,pop_2019,103747.5
Tourism,Tue,62,2020-04-14T14:00:00Z,2,pop_2019,104207.5
Tourism,Tue,63,2020-04-14T15:00:00Z,2,pop_2019,103423.5
Tourism,Tue,64,2020-04-14T16:00:00Z,2,pop_2019,102006.5
Tourism,Tue,65,2020-04-14T17:00:00Z,2,pop_2019,100080.75
Tourism,Tue,66,2020-04-14T18:00:00Z,2,pop_2019,97995.25
Tourism,Tue,67,2020-04-14T19:00:00Z,2,pop_2019,95092
Tourism,Tue,68,2020-04-14T20:00:00Z,2,pop_2019,93190.75
Tourism,Tue,69,2020-04-14T21:00:00Z,2,pop_2019,91957.25
Tourism,Tue,70,2020-04-14T22:00:00Z,2,pop_2019,90724
Tourism,Tue,71,2020-04-14T23:00:00Z,2,pop_2019,90190.5
Tourism,Wed,72,2020-04-15T00:00:00Z,3,pop_2019,87972
Tourism,Wed,73,2020-04-15T01:00:00Z,3,pop_2019,86403.8
Tourism,Wed,74,2020-04-15T02:00:00Z,3,pop_2019,86161.4
Tourism,Wed,75,2020-04-15T03:00:00Z,3,pop_2019,86118.8
Tourism,Wed,76,2020-04-15T04:00:00Z,3,pop_2019,86466.4
Tourism,Wed,77,2020-04-15T05:00:00Z,3,pop_2019,87608
Tourism,Wed,78,2020-04-15T06:00:00Z,3,pop_2019,89230.2
Tourism,Wed,79,2020-04-15T07:00:00Z,3,pop_2019,92378
Tourism,Wed,80,2020-04-15T08:00:00Z,3,pop_2019,95476
Tourism,Wed,81,2020-04-15T09:00:00Z,3,pop_2019,97240.8
Tourism,Wed,82,2020-04-15T10:00:00Z,3,pop_2019,98885.2
Tourism,Wed,83,2020-04-15T11:00:00Z,3,pop_2019,100601.4
Tourism,Wed,84,2020-04-15T12:00:00Z,3,pop_2019,102164.8
Tourism,Wed,85,2020-04-15T13:00:00Z,3,pop_2019,102872
Tourism,Wed,86,2020-04-15T14:00:00Z,3,pop_2019,103220.6
Tourism,Wed,87,2020-04-15T15:00:00Z,3,pop_2019,102529.8
Tourism,Wed,88,2020-04-15T16:00:00Z,3,pop_2019,101203.8
Tourism,Wed,89,2020-04-15T17:00:00Z,3,pop_2019,98830.4
Tourism,Wed,90,2020-04-15T18:00:00Z,3,pop_2019,96501
Tourism,Wed,91,2020-04-15T19:00:00Z,3,pop_2019,93980.8
Tourism,Wed,92,2020-04-15T20:00:00Z,3,pop_2019,91925.2
Tourism,Wed,93,2020-04-15T21:00:00Z,3,pop_2019,91041.8
Tourism,Wed,94,2020-04-15T22:00:00Z,3,pop_2019,89889.4
Tourism,Wed,95,2020-04-15T23:00:00Z,3,pop_2019,89267.6
Tourism,Thu,96,2020-04-16T00:00:00Z,4,pop_2019,87245.2
Tourism,Thu,97,2020-04-16T01:00:00Z,4,pop_2019,86706.6
Tourism,Thu,98,2020-04-16T02:00:00Z,4,pop_2019,86212.4
Tourism,Thu,99,2020-04-16T03:00:00Z,4,pop_2019,86168.6
Tourism,Thu,100,2020-04-16T04:00:00Z,4,pop_2019,86475
Tourism,Thu,101,2020-04-16T05:00:00Z,4,pop_2019,87727.4
Tourism,Thu,102,2020-04-16T06:00:00Z,4,pop_2019,89415.6
Tourism,Thu,103,2020-04-16T07:00:00Z,4,pop_2019,92413.8
Tourism,Thu,104,2020-04-16T08:00:00Z,4,pop_2019,95582
Tourism,Thu,105,2020-04-16T09:00:00Z,4,pop_2019,97188.6
Tourism,Thu,106,2020-04-16T10:00:00Z,4,pop_2019,99043.2
Tourism,Thu,107,2020-04-16T11:00:00Z,4,pop_2019,100934
Tourism,Thu,108,2020-04-16T12:00:00Z,4,pop_2019,102896.4
Tourism,Thu,109,2020-04-16T13:00:00Z,4,pop_2019,103593.4
Tourism,Thu,110,2020-04-16T14:00:00Z,4,pop_2019,103744.2
Tourism,Thu,111,2020-04-16T15:00:00Z,4,pop_2019,102942.6
Tourism,Thu,112,2020-04-16T16:00:00Z,4,pop_2019,101803
Tourism,Thu,113,2020-04-16T17:00:00Z,4,pop_2019,99785.4
Tourism,Thu,114,2020-04-16T18:00:00Z,4,pop_2019,97800.8
Tourism,Thu,115,2020-04-16T19:00:00Z,4,pop_2019,95888.4
Tourism,Thu,116,2020-04-16T20:00:00Z,4,pop_2019,94125.2
Tourism,Thu,117,2020-04-16T21:00:00Z,4,pop_2019,93420.6
Tourism,Thu,118,2020-04-16T22:00:00Z,4,pop_2019,92276.2
Tourism,Thu,119,2020-04-16T23:00:00Z,4,pop_2019,91678.6
Tourism,Fri,120,2020-04-17T00:00:00Z,5,pop_2019,87004
Tourism,Fri,121,2020-04-17T01:00:00Z,5,pop_2019,86478.75
Tourism,Fri,122,2020-04-17T02:00:00Z,5,pop_2019,85932.75
Tourism,Fri,123,2020-04-17T03:00:00Z,5,pop_2019,85821.25
Tourism,Fri,124,2020-04-17T04:00:00Z,5,pop_2019,86207
Tourism,Fri,125,2020-04-17T05:00:00Z,5,pop_2019,87571.25
Tourism,Fri,126,2020-04-17T06:00:00Z,5,pop_2019,89307.5
Tourism,Fri,127,2020-04-17T07:00:00Z,5,pop_2019,92287
Tourism,Fri,128,2020-04-17T08:00:00Z,5,pop_2019,95047.5
Tourism,Fri,129,2020-04-17T09:00:00Z,5,pop_2019,96748.5
Tourism,Fri,130,2020-04-17T10:00:00Z,5,pop_2019,98717
Tourism,Fri,131,2020-04-17T11:00:00Z,5,pop_2019,100681.75
Tourism,Fri,132,2020-04-17T12:00:00Z,5,pop_2019,102639
Tourism,Fri,133,2020-04-17T13:00:00Z,5,pop_2019,103498.5
Tourism,Fri,134,2020-04-17T14:00:00Z,5,pop_2019,103734.25
Tourism,Fri,135,2020-04-17T15:00:00Z,5,pop_2019,103114
Tourism,Fri,136,2020-04-17T16:00:00Z,5,pop_2019,102394.25
Tourism,Fri,137,2020-04-17T17:00:00Z,5,pop_2019,101372.25
Tourism,Fri,138,2020-04-17T18:00:00Z,5,pop_2019,100279
Tourism,Fri,139,2020-04-17T19:00:00Z,5,pop_2019,98268
Tourism,Fri,140,2020-04-17T20:00:00Z,5,pop_2019,96830.75
Tourism,Fri,141,2020-04-17T21:00:00Z,5,pop_2019,96415
Tourism,Fri,142,2020-04-17T22:00:00Z,5,pop_2019,95337.5
Tourism,Fri,143,2020-04-17T23:00:00Z,5,pop_2019,94476
Tourism,Sat,144,2020-04-18T00:00:00Z,6,pop_2019,89602
Tourism,Sat,145,2020-04-18T01:00:00Z,6,pop_2019,89258.5
Tourism,Sat,146,2020-04-18T02:00:00Z,6,pop_2019,88800.5
Tourism,Sat,147,2020-04-18T03:00:00Z,6,pop_2019,88645.25
Tourism,Sat,148,2020-04-18T04:00:00Z,6,pop_2019,88840.75
Tourism,Sat,149,2020-04-18T05:00:00Z,6,pop_2019,89817.5
Tourism,Sat,150,2020-04-18T06:00:00Z,6,pop_2019,90996.25
Tourism,Sat,151,2020-04-18T07:00:00Z,6,pop_2019,92792.5
Tourism,Sat,152,2020-04-18T08:00:00Z,6,pop_2019,94317
Tourism,Sat,153,2020-04-18T09:00:00Z,6,pop_2019,94492.5
Tourism,Sat,154,2020-04-18T10:00:00Z,6,pop_2019,95627
Tourism,Sat,155,2020-04-18T11:00:00Z,6,pop_2019,96925.25
Tourism,Sat,156,2020-04-18T12:00:00Z,6,pop_2019,98016.75
Tourism,Sat,157,2020-04-18T13:00:00Z,6,pop_2019,98934.5
Tourism,Sat,158,2020-04-18T14:00:00Z,6,pop_2019,99253.25
Tourism,Sat,159,2020-04-18T15:00:00Z,6,pop_2019,99209
Tourism,Sat,160,2020-04-18T16:00:00Z,6,pop_2019,98712
Tourism,Sat,161,2020-04-18T17:00:00Z,6,pop_2019,98226.25
Tourism,Sat,162,2020-04-18T18:00:00Z,6,pop_2019,98041.5
Tourism,Sat,163,2020-04-18T19:00:00Z,6,pop_2019,96598.75
Tourism,Sat,164,2020-04-18T20:00:00Z,6,pop_2019,95141.25
Tourism,Sat,165,2020-04-18T21:00:00Z,6,pop_2019,94039
Tourism,Sat,166,2020-04-18T22:00:00Z,6,pop_2019,93344.5
Tourism,Sat,167,2020-04-18T23:00:00Z,6,pop_2019,92957
Tourism,Sun,168,2020-04-19T00:00:00Z,7,pop_2019,91061.25
Tourism,Sun,169,2020-04-19T01:00:00Z,7,pop_2019,90522.5
Tourism,Sun,170,2020-04-19T02:00:00Z,7,pop_2019,90005.25
Tourism,Sun,171,2020-04-19T03:00:00Z,7,pop_2019,89902.5
Tourism,Sun,172,2020-04-19T04:00:00Z,7,pop_2019,90218.75
Tourism,Sun,173,2020-04-19T05:00:00Z,7,pop_2019,91134.25
Tourism,Sun,174,2020-04-19T06:00:00Z,7,pop_2019,91960.75
Tourism,Sun,175,2020-04-19T07:00:00Z,7,pop_2019,93287.75
Tourism,Sun,176,2020-04-19T08:00:00Z,7,pop_2019,94263.75
Tourism,Sun,177,2020-04-19T09:00:00Z,7,pop_2019,94886.25
Tourism,Sun,178,2020-04-19T10:00:00Z,7,pop_2019,96090.25
Tourism,Sun,179,2020-04-19T11:00:00Z,7,pop_2019,97599.75
Tourism,Sun,180,2020-04-19T12:00:00Z,7,pop_2019,99345.75
Tourism,Sun,181,2020-04-19T13:00:00Z,7,pop_2019,100411.25
Tourism,Sun,182,2020-04-19T14:00:00Z,7,pop_2019,100732.5
Tourism,Sun,183,2020-04-19T15:00:00Z,7,pop_2019,100399.25
Tourism,Sun,184,2020-04-19T16:00:00Z,7,pop_2019,99992.5
Tourism,Sun,185,2020-04-19T17:00:00Z,7,pop_2019,99434.5
Tourism,Sun,186,2020-04-19T18:00:00Z,7,pop_2019,99036.75
Tourism,Sun,187,2020-04-19T19:00:00Z,7,pop_2019,97711
Tourism,Sun,188,2020-04-19T20:00:00Z,7,pop_2019,95661.25
Tourism,Sun,189,2020-04-19T21:00:00Z,7,pop_2019,94315.25
Tourism,Sun,190,2020-04-19T22:00:00Z,7,pop_2019,93538
Tourism,Sun,191,2020-04-19T23:00:00Z,7,pop_2019,92929.5
Transit,Mon,24,2020-04-13T00:00:00Z,1,pop_2019,36863
Transit,Mon,25,2020-04-13T01:00:00Z,1,pop_2019,36897.25
Transit,Mon,26,2020-04-13T02:00:00Z,1,pop_2019,36892.25
Transit,Mon,27,2020-04-13T03:00:00Z,1,pop_2019,36941.25
Transit,Mon,28,2020-04-13T04:00:00Z,1,pop_2019,37028
Transit,Mon,29,2020-04-13T05:00:00Z,1,pop_2019,37371.25
Transit,Mon,30,2020-04-13T06:00:00Z,1,pop_2019,38440
Transit,Mon,31,2020-04-13T07:00:00Z,1,pop_2019,40509.25
Transit,Mon,32,2020-04-13T08:00:00Z,1,pop_2019,41038.25
Transit,Mon,33,2020-04-13T09:00:00Z,1,pop_2019,39584
Transit,Mon,34,2020-04-13T10:00:00Z,1,pop_2019,38850.75
Transit,Mon,35,2020-04-13T11:00:00Z,1,pop_2019,38294.25
Transit,Mon,36,2020-04-13T12:00:00Z,1,pop_2019,37899.5
Transit,Mon,37,2020-04-13T13:00:00Z,1,pop_2019,37583.5
Transit,Mon,38,2020-04-13T14:00:00Z,1,pop_2019,37680.25
Transit,Mon,39,2020-04-13T15:00:00Z,1,pop_2019,38240.25
Transit,Mon,40,2020-04-13T16:00:00Z,1,pop_2019,39390.5
Transit,Mon,41,2020-04-13T17:00:00Z,1,pop_2019,41124
Transit,Mon,42,2020-04-13T18:00:00Z,1,pop_2019,41000.5
Transit,Mon,43,2020-04-13T19:00:00Z,1,pop_2019,40290.25
Transit,Mon,44,2020-04-13T20:00:00Z,1,pop_2019,40013.75
Transit,Mon,45,2020-04-13T21:00:00Z,1,pop_2019,39659.5
Transit,Mon,46,2020-04-13T22:00:00Z,1,pop_2019,39378.25
Transit,Mon,47,2020-04-13T23:00:00Z,1,pop_2019,39111.25
Transit,Tue,48,2020-04-14T00:00:00Z,2,pop_2019,38354.25
Transit,Tue,49,2020-04-14T01:00:00Z,2,pop_2019,38401.5
Transit,Tue,50,2020-04-14T02:00:00Z,2,pop_2019,38427
Transit,Tue,51,2020-04-14T03:00:00Z,2,pop_2019,38439.25
Transit,Tue,52,2020-04-14T04:00:00Z,2,pop_2019,38485.75
Transit,Tue,53,2020-04-14T05:00:00Z,2,pop_2019,38790
Transit,Tue,54,2020-04-14T06:00:00Z,2,pop_2019,39918.5
Transit,Tue,55,2020-04-14T07:00:00Z,2,pop_2019,41876.75
Transit,Tue,56,2020-04-14T08:00:00Z,2,pop_2019,42467.25
Transit,Tue,57,2020-04-14T09:00:00Z,2,pop_2019,40582.5
Transit,Tue,58,2020-04-14T10:00:00Z,2,pop_2019,39325.25
Transit,Tue,59,2020-04-14T11:00:00Z,2,pop_2019,38688.25
Transit,Tue,60,2020-04-14T12:00:00Z,2,pop_2019,38087.75
Transit,Tue,61,2020-04-14T13:00:00Z,2,pop_2019,38028.5
Transit,Tue,62,2020-04-14T14:00:00Z,2,pop_2019,38162.75
Transit,Tue,63,2020-04-14T15:00:00Z,2,pop_2019,38701.75
Transit,Tue,64,2020-04-14T16:00:00Z,2,pop_2019,39936.75
Transit,Tue,65,2020-04-14T17:00:00Z,2,pop_2019,41979
Transit,Tue,66,2020-04-14T18:00:00Z,2,pop_2019,42019.25
Transit,Tue,67,2020-04-14T19:00:00Z,2,pop_2019,41179.75
Transit,Tue,68,2020-04-14T20:00:00Z,2,pop_2019,40716.5
Transit,Tue,69,2020-04-14T21:00:00Z,2,pop_2019,40421.5
Transit,Tue,70,2020-04-14T22:00:00Z,2,pop_2019,40236.75
Transit,Tue,71,2020-04-14T23:00:00Z,2,pop_2019,40068.75
Transit,Wed,72,2020-04-15T00:00:00Z,3,pop_2019,39032.5
Transit,Wed,73,2020-04-15T01:00:00Z,3,pop_2019,39266.8
Transit,Wed,74,2020-04-15T02:00:00Z,3,pop_2019,39275.6
Transit,Wed,75,2020-04-15T03:00:00Z,3,pop_2019,39241.4
Transit,Wed,76,2020-04-15T04:00:00Z,3,pop_2019,39270
Transit,Wed,77,2020-04-15T05:00:00Z,3,pop_2019,39584.6
Transit,Wed,78,2020-04-15T06:00:00Z,3,pop_2019,40566.4
Transit,Wed,79,2020-04-15T07:00:00Z,3,pop_2019,42471.2
