sa2_type,timestamp,measure,day,hour,pop_scaled
Recreational,2020-05-04T00:00:00Z,baseline_week,Mon,24,0.96
Recreational,2020-05-04T01:00:00Z,baseline_week,Mon,25,0.95
Recreational,2020-05-04T02:00:00Z,baseline_week,Mon,26,0.94
Recreational,2020-05-04T03:00:00Z,baseline_week,Mon,27,0.94
Recreational,2020-05-04T04:00:00Z,baseline_week,Mon,28,0.95
Recreational,2020-05-04T05:00:00Z,baseline_week,Mon,29,0.96
Recreational,2020-05-04T06:00:00Z,baseline_week,Mon,30,0.98
Recreational,2020-05-04T07:00:00Z,baseline_week,Mon,31,0.99
Recreational,2020-05-04T08:00:00Z,baseline_week,Mon,32,1.01
Recreational,2020-05-04T09:00:00Z,baseline_week,Mon,33,1.02
Recreational,2020-05-04T10:00:00Z,baseline_week,Mon,34,1.03
Recreational,2020-05-04T11:00:00Z,baseline_week,Mon,35,1.03
Recreational,2020-05-04T12:00:00Z,baseline_week,Mon,36,1.03
Recreational,2020-05-04T13:00:00Z,baseline_week,Mon,37,1.03
Recreational,2020-05-04T14:00:00Z,baseline_week,Mon,38,1.02
Recreational,2020-05-04T15:00:00Z,baseline_week,Mon,39,1.01
Recreational,2020-05-04T16:00:00Z,baseline_week,Mon,40,1.01
Recreational,2020-05-04T17:00:00Z,baseline_week,Mon,41,1.01
Recreational,2020-05-04T18:00:00Z,baseline_week,Mon,42,1.01
Recreational,2020-05-04T19:00:00Z,baseline_week,Mon,43,1.01
Recreational,2020-05-04T20:00:00Z,baseline_week,Mon,44,1
Recreational,2020-05-04T21:00:00Z,baseline_week,Mon,45,0.99
Recreational,2020-05-04T22:00:00Z,baseline_week,Mon,46,0.98
Recreational,2020-05-04T23:00:00Z,baseline_week,Mon,47,0.97
Recreational,2020-05-05T00:00:00Z,baseline_week,Tue,48,0.95
Recreational,2020-05-05T01:00:00Z,baseline_week,Tue,49,0.94
Recreational,2020-05-05T02:00:00Z,baseline_week,Tue,50,0.93
Recreational,2020-05-05T03:00:00Z,baseline_week,Tue,51,0.93
Recreational,2020-05-05T04:00:00Z,baseline_week,Tue,52,0.94
Recreational,2020-05-05T05:00:00Z,baseline_week,Tue,53,0.95
Recreational,2020-05-05T06:00:00Z,baseline_week,Tue,54,0.98
Recreational,2020-05-05T07:00:00Z,baseline_week,Tue,55,1
Recreational,2020-05-05T08:00:00Z,baseline_week,Tue,56,1.01
Recreational,2020-05-05T09:00:00Z,baseline_week,Tue,57,1.02
Recreational,2020-05-05T10:00:00Z,baseline_week,Tue,58,1.02
Recreational,2020-05-05T11:00:00Z,baseline_week,Tue,59,1.02
Recreational,2020-05-05T12:00:00Z,baseline_week,Tue,60,1.02
Recreational,2020-05-05T13:00:00Z,baseline_week,Tue,61,1.01
Recreational,2020-05-05T14:00:00Z,baseline_week,Tue,62,1
Recreational,2020-05-05T15:00:00Z,baseline_week,Tue,63,0.99
Recreational,2020-05-05T16:00:00Z,baseline_week,Tue,64,0.99
Recreational,2020-05-05T17:00:00Z,baseline_week,Tue,65,0.99
Recreational,2020-05-05T18:00:00Z,baseline_week,Tue,66,0.99
Recreational,2020-05-05T19:00:00Z,baseline_week,Tue,67,0.99
Recreational,2020-05-05T20:00:00Z,baseline_week,Tue,68,0.98
Recreational,2020-05-05T21:00:00Z,baseline_week,Tue,69,0.96
Recreational,2020-05-05T22:00:00Z,baseline_week,Tue,70,0.96
Recreational,2020-05-05T23:00:00Z,baseline_week,Tue,71,0.94
Recreational,2020-05-06T00:00:00Z,baseline_week,Wed,72,0.93
Recreational,2020-05-06T01:00:00Z,baseline_week,Wed,73,0.92
Recreational,2020-05-06T02:00:00Z,baseline_week,Wed,74,0.91
Recreational,2020-05-06T03:00:00Z,baseline_week,Wed,75,0.91
Recreational,2020-05-06T04:00:00Z,baseline_week,Wed,76,0.93
Recreational,2020-05-06T05:00:00Z,baseline_week,Wed,77,0.94
Recreational,2020-05-06T06:00:00Z,baseline_week,Wed,78,0.96
Recreational,2020-05-06T07:00:00Z,baseline_week,Wed,79,0.98
Recreational,2020-05-06T08:00:00Z,baseline_week,Wed,80,0.99
Recreational,2020-05-06T09:00:00Z,baseline_week,Wed,81,1
Recreational,2020-05-06T10:00:00Z,baseline_week,Wed,82,1.01
Recreational,2020-05-06T11:00:00Z,baseline_week,Wed,83,1.02
Recreational,2020-05-06T12:00:00Z,baseline_week,Wed,84,1.02
Recreational,2020-05-06T13:00:00Z,baseline_week,Wed,85,1.01
Recreational,2020-05-06T14:00:00Z,baseline_week,Wed,86,1
Recreational,2020-05-06T15:00:00Z,baseline_week,Wed,87,0.99
Recreational,2020-05-06T16:00:00Z,baseline_week,Wed,88,0.98
Recreational,2020-05-06T17:00:00Z,baseline_week,Wed,89,0.98
Recreational,2020-05-06T18:00:00Z,baseline_week,Wed,90,0.98
Recreational,2020-05-06T19:00:00Z,baseline_week,Wed,91,0.98
Recreational,2020-05-06T20:00:00Z,baseline_week,Wed,92,0.98
Recreational,2020-05-06T21:00:00Z,baseline_week,Wed,93,0.98
Recreational,2020-05-06T22:00:00Z,baseline_week,Wed,94,0.97
Recreational,2020-05-06T23:00:00Z,baseline_week,Wed,95,0.95
Recreational,2020-05-07T00:00:00Z,baseline_week,Thu,96,0.94
Recreational,2020-05-07T01:00:00Z,baseline_week,Thu,97,0.93
Recreational,2020-05-07T02:00:00Z,baseline_week,Thu,98,0.92
Recreational,2020-05-07T03:00:00Z,baseline_week,Thu,99,0.91
Recreational,2020-05-07T04:00:00Z,baseline_week,Thu,100,0.93
Recreational,2020-05-07T05:00:00Z,baseline_week,Thu,101,0.95
Recreational,2020-05-07T06:00:00Z,baseline_week,Thu,102,0.97
Recreational,2020-05-07T07:00:00Z,baseline_week,Thu,103,0.97
Recreational,2020-05-07T08:00:00Z,baseline_week,Thu,104,0.98
Recreational,2020-05-07T09:00:00Z,baseline_week,Thu,105,0.98
Recreational,2020-05-07T10:00:00Z,baseline_week,Thu,106,0.98
Recreational,2020-05-07T11:00:00Z,baseline_week,Thu,107,1.01
Recreational,2020-05-07T12:00:00Z,baseline_week,Thu,108,1.01
Recreational,2020-05-07T13:00:00Z,baseline_week,Thu,109,1.01
Recreational,2020-05-07T14:00:00Z,baseline_week,Thu,110,1.02
Recreational,2020-05-07T15:00:00Z,baseline_week,Thu,111,1.03
Recreational,2020-05-07T16:00:00Z,baseline_week,Thu,112,1.03
Recreational,2020-05-07T17:00:00Z,baseline_week,Thu,113,1.01
