sa2_type,timestamp,pop_scaled
Recreational,2020-03-18T07:00:00Z,-0.42
Recreational,2020-03-18T08:00:00Z,-0.4
Recreational,2020-03-18T09:00:00Z,-0.53
Recreational,2020-03-18T10:00:00Z,-0.55
Recreational,2020-03-18T11:00:00Z,-0.59
Recreational,2020-03-18T12:00:00Z,-0.6
Recreational,2020-03-18T13:00:00Z,-0.69
Recreational,2020-03-18T14:00:00Z,-0.65
Recreational,2020-03-18T15:00:00Z,-0.68
Recreational,2020-03-18T16:00:00Z,-0.66
Recreational,2020-03-18T17:00:00Z,-0.58
Recreational,2020-03-18T18:00:00Z,-0.45
Recreational,2020-03-18T19:00:00Z,-0.35
Recreational,2020-03-18T20:00:00Z,-0.25
Recreational,2020-03-18T21:00:00Z,-0.15
Recreational,2020-03-18T22:00:00Z,-0.19
Recreational,2020-03-18T23:00:00Z,-0.18
Recreational,2020-03-19T00:00:00Z,-0.24
Recreational,2020-03-19T01:00:00Z,-0.32
Recreational,2020-03-19T02:00:00Z,-0.43
Recreational,2020-03-19T03:00:00Z,-0.53
Recreational,2020-03-19T04:00:00Z,-0.56
Recreational,2020-03-19T05:00:00Z,-0.49
Recreational,2020-03-19T06:00:00Z,-0.39
Recreational,2020-03-19T07:00:00Z,-0.29
Recreational,2020-03-19T08:00:00Z,-0.27
Recreational,2020-03-19T09:00:00Z,-0.39
Recreational,2020-03-19T10:00:00Z,-0.4
Recreational,2020-03-19T11:00:00Z,-0.47
Recreational,2020-03-19T12:00:00Z,-0.47
Recreational,2020-03-19T13:00:00Z,-0.53
Recreational,2020-03-19T14:00:00Z,-0.55
Recreational,2020-03-19T15:00:00Z,-0.6
Recreational,2020-03-19T16:00:00Z,-0.51
Recreational,2020-03-19T17:00:00Z,-0.42
Recreational,2020-03-19T18:00:00Z,-0.21
Recreational,2020-03-19T19:00:00Z,-0.05
Recreational,2020-03-19T20:00:00Z,0.07
Recreational,2020-03-19T21:00:00Z,0.17
Recreational,2020-03-19T22:00:00Z,0.2
Recreational,2020-03-19T23:00:00Z,0.18
Recreational,2020-03-20T00:00:00Z,0.15
Recreational,2020-03-20T01:00:00Z,0.09
Recreational,2020-03-20T02:00:00Z,0.05
Recreational,2020-03-20T03:00:00Z,-0.04
Recreational,2020-03-20T04:00:00Z,-0.09
Recreational,2020-03-20T05:00:00Z,-0.01
Recreational,2020-03-20T06:00:00Z,0.13
Recreational,2020-03-20T07:00:00Z,0.21
Recreational,2020-03-20T08:00:00Z,0.17
Recreational,2020-03-20T09:00:00Z,0.08
Recreational,2020-03-20T10:00:00Z,0.01
Recreational,2020-03-20T11:00:00Z,-0.06
Recreational,2020-03-20T12:00:00Z,-0.05
Recreational,2020-03-20T13:00:00Z,-0.02
Recreational,2020-03-20T14:00:00Z,0.03
Recreational,2020-03-20T15:00:00Z,0.19
Recreational,2020-03-20T16:00:00Z,0.42
Recreational,2020-03-20T17:00:00Z,0.82
Recreational,2020-03-20T18:00:00Z,1.33
Recreational,2020-03-20T19:00:00Z,1.95
Recreational,2020-03-20T20:00:00Z,2.35
Recreational,2020-03-20T21:00:00Z,2.68
Recreational,2020-03-20T22:00:00Z,2.75
Recreational,2020-03-20T23:00:00Z,2.69
Recreational,2020-03-21T00:00:00Z,2.58
Recreational,2020-03-21T01:00:00Z,2.39
Recreational,2020-03-21T02:00:00Z,2.28
Recreational,2020-03-21T03:00:00Z,2.24
Recreational,2020-03-21T04:00:00Z,2.4
Recreational,2020-03-21T05:00:00Z,2.71
Recreational,2020-03-21T06:00:00Z,2.99
Recreational,2020-03-21T07:00:00Z,3.28
Recreational,2020-03-21T08:00:00Z,3.42
Recreational,2020-03-21T09:00:00Z,3.46
Recreational,2020-03-21T10:00:00Z,3.52
Recreational,2020-03-21T11:00:00Z,3.62
Recreational,2020-03-21T12:00:00Z,3.82
Recreational,2020-03-21T13:00:00Z,4.22
Recreational,2020-03-21T14:00:00Z,4.42
Recreational,2020-03-21T15:00:00Z,4.61
Recreational,2020-03-21T16:00:00Z,4.6
Recreational,2020-03-21T17:00:00Z,4.53
Recreational,2020-03-21T18:00:00Z,4.37
Recreational,2020-03-21T19:00:00Z,4.19
Recreational,2020-03-21T20:00:00Z,4.05
Recreational,2020-03-21T21:00:00Z,3.97
Recreational,2020-03-21T22:00:00Z,3.77
Recreational,2020-03-21T23:00:00Z,3.62
Recreational,2020-03-22T00:00:00Z,3.46
Recreational,2020-03-22T01:00:00Z,3.23
Recreational,2020-03-22T02:00:00Z,3.06
Recreational,2020-03-22T03:00:00Z,2.97
Recreational,2020-03-22T04:00:00Z,3.13
Recreational,2020-03-22T05:00:00Z,3.5
Recreational,2020-03-22T06:00:00Z,3.84
Recreational,2020-03-22T07:00:00Z,4.15
Recreational,2020-03-22T08:00:00Z,4.25
Recreational,2020-03-22T09:00:00Z,4.27
Recreational,2020-03-22T10:00:00Z,4.15
Recreational,2020-03-22T11:00:00Z,3.99
Recreational,2020-03-22T12:00:00Z,3.75
Recreational,2020-03-22T13:00:00Z,3.49
Recreational,2020-03-22T14:00:00Z,3.17
Recreational,2020-03-22T15:00:00Z,2.72
Recreational,2020-03-22T16:00:00Z,2.21
Recreational,2020-03-22T17:00:00Z,1.74
Recreational,2020-03-22T18:00:00Z,1.32
Recreational,2020-03-22T19:00:00Z,1.01
Recreational,2020-03-22T20:00:00Z,0.79
Recreational,2020-03-22T21:00:00Z,0.65
Recreational,2020-03-22T22:00:00Z,0.49
Recreational,2020-03-22T23:00:00Z,0.39
Recreational,2020-03-23T00:00:00Z,0.26
Recreational,2020-03-23T01:00:00Z,0.13
Recreational,2020-03-23T02:00:00Z,0.01
Recreational,2020-03-23T03:00:00Z,-0.12
Recreational,2020-03-23T04:00:00Z,-0.16
Recreational,2020-03-23T05:00:00Z,-0.06
Recreational,2020-03-23T06:00:00Z,0.04
Recreational,2020-03-23T07:00:00Z,0.1
Recreational,2020-03-23T08:00:00Z,0.05
Recreational,2020-03-23T09:00:00Z,-0.07
Recreational,2020-03-23T10:00:00Z,-0.15
Recreational,2020-03-23T11:00:00Z,-0.28
Recreational,2020-03-23T12:00:00Z,-0.44
Recreational,2020-03-23T13:00:00Z,-0.48
Recreational,2020-03-23T14:00:00Z,-0.52
Recreational,2020-03-23T15:00:00Z,-0.69
Recreational,2020-03-23T16:00:00Z,-0.72
Recreational,2020-03-23T17:00:00Z,-0.67
Recreational,2020-03-23T18:00:00Z,-0.57
Recreational,2020-03-23T19:00:00Z,-0.39
Recreational,2020-03-23T20:00:00Z,-0.33
Recreational,2020-03-23T21:00:00Z,-0.23
Recreational,2020-03-23T22:00:00Z,-0.25
Recreational,2020-03-23T23:00:00Z,-0.29
Recreational,2020-03-24T00:00:00Z,-0.43
Recreational,2020-03-24T01:00:00Z,-0.56
Recreational,2020-03-24T02:00:00Z,-0.72
Recreational,2020-03-24T03:00:00Z,-0.83
Recreational,2020-03-24T04:00:00Z,-0.83
Recreational,2020-03-24T05:00:00Z,-0.65
Recreational,2020-03-24T06:00:00Z,-0.45
Recreational,2020-03-24T07:00:00Z,-0.32
Recreational,2020-03-24T08:00:00Z,-0.34
Recreational,2020-03-24T09:00:00Z,-0.41
Recreational,2020-03-24T10:00:00Z,-0.49
Recreational,2020-03-24T11:00:00Z,-0.63
Recreational,2020-03-24T12:00:00Z,-0.73
Recreational,2020-03-24T13:00:00Z,-0.79
Recreational,2020-03-24T14:00:00Z,-0.73
Recreational,2020-03-24T15:00:00Z,-0.72
Recreational,2020-03-24T16:00:00Z,-0.65
Recreational,2020-03-24T17:00:00Z,-0.54
Recreational,2020-03-24T18:00:00Z,-0.34
Recreational,2020-03-24T19:00:00Z,-0.29
Recreational,2020-03-24T20:00:00Z,-0.25
Recreational,2020-03-24T21:00:00Z,-0.29
Recreational,2020-03-24T22:00:00Z,-0.35
Recreational,2020-03-24T23:00:00Z,-0.43
Recreational,2020-03-25T00:00:00Z,-0.52
Recreational,2020-03-25T01:00:00Z,-0.61
Recreational,2020-03-25T02:00:00Z,-0.72
Recreational,2020-03-25T03:00:00Z,-0.79
Recreational,2020-03-25T04:00:00Z,-0.83
Recreational,2020-03-25T05:00:00Z,-0.63
Recreational,2020-03-25T06:00:00Z,-0.42
Recreational,2020-03-25T07:00:00Z,-0.25
Recreational,2020-03-25T08:00:00Z,-0.2
Recreational,2020-03-25T09:00:00Z,-0.14
Recreational,2020-03-25T10:00:00Z,-0.12
Recreational,2020-03-25T11:00:00Z,-0.15
Recreational,2020-03-25T12:00:00Z,-0.14
Recreational,2020-03-25T13:00:00Z,-0.08
Recreational,2020-03-25T14:00:00Z,-0.03
Recreational,2020-03-25T15:00:00Z,-0.04
Recreational,2020-03-25T16:00:00Z,0.06
Recreational,2020-03-25T17:00:00Z,0.16
Recreational,2020-03-25T18:00:00Z,0.26
Recreational,2020-03-25T19:00:00Z,0.31
Recreational,2020-03-25T20:00:00Z,0.3
Recreational,2020-03-25T21:00:00Z,0.24
Recreational,2020-03-25T22:00:00Z,0.17
Recreational,2020-03-25T23:00:00Z,0.06
Recreational,2020-03-26T00:00:00Z,-0.05
Recreational,2020-03-26T01:00:00Z,-0.25
Recreational,2020-03-26T02:00:00Z,-0.35
Recreational,2020-03-26T03:00:00Z,-0.39
Recreational,2020-03-26T04:00:00Z,-0.32
Recreational,2020-03-26T05:00:00Z,-0.11
Recreational,2020-03-26T06:00:00Z,0.11
Recreational,2020-03-26T07:00:00Z,0.3
Recreational,2020-03-26T08:00:00Z,0.48
Recreational,2020-03-26T09:00:00Z,0.56
Recreational,2020-03-26T10:00:00Z,0.6
Recreational,2020-03-26T11:00:00Z,0.57
Recreational,2020-03-26T12:00:00Z,0.6
Recreational,2020-03-26T13:00:00Z,0.57
Recreational,2020-03-26T14:00:00Z,0.53
Recreational,2020-03-26T15:00:00Z,0.42
Recreational,2020-03-26T16:00:00Z,0.38
Recreational,2020-03-26T17:00:00Z,0.39
Recreational,2020-03-26T18:00:00Z,0.35
Recreational,2020-03-26T19:00:00Z,0.29
Recreational,2020-03-26T20:00:00Z,0.21
Recreational,2020-03-26T21:00:00Z,0.18
Recreational,2020-03-26T22:00:00Z,0.06
Recreational,2020-03-26T23:00:00Z,-0.13
Recreational,2020-03-27T00:00:00Z,-0.27
Recreational,2020-03-27T01:00:00Z,-0.36
Recreational,2020-03-27T02:00:00Z,-0.49
Recreational,2020-03-27T03:00:00Z,-0.51
Recreational,2020-03-27T04:00:00Z,-0.43
Recreational,2020-03-27T05:00:00Z,-0.26
Recreational,2020-03-27T06:00:00Z,-0.07
Recreational,2020-03-27T07:00:00Z,0.15
Recreational,2020-03-27T08:00:00Z,0.33
Recreational,2020-03-27T09:00:00Z,0.43
Recreational,2020-03-27T10:00:00Z,0.5
Recreational,2020-03-27T11:00:00Z,0.52
Recreational,2020-03-27T12:00:00Z,0.53
Recreational,2020-03-27T13:00:00Z,0.48
Recreational,2020-03-27T14:00:00Z,0.41
Recreational,2020-03-27T15:00:00Z,0.37
Recreational,2020-03-27T16:00:00Z,0.39
Recreational,2020-03-27T17:00:00Z,0.4
Recreational,2020-03-27T18:00:00Z,0.45
Recreational,2020-03-27T19:00:00Z,0.45
Recreational,2020-03-27T20:00:00Z,0.37
Recreational,2020-03-27T21:00:00Z,0.3
Recreational,2020-03-27T22:00:00Z,0.18
Recreational,2020-03-27T23:00:00Z,-0.02
Recreational,2020-03-28T00:00:00Z,-0.22
Recreational,2020-03-28T01:00:00Z,-0.38
Recreational,2020-03-28T02:00:00Z,-0.55
Recreational,2020-03-28T03:00:00Z,-0.52
Recreational,2020-03-28T04:00:00Z,-0.41
Recreational,2020-03-28T05:00:00Z,-0.22
Recreational,2020-03-28T06:00:00Z,0.07
Recreational,2020-03-28T07:00:00Z,0.33
Recreational,2020-03-28T08:00:00Z,0.57
Recreational,2020-03-28T09:00:00Z,0.75
Recreational,2020-03-28T10:00:00Z,0.81
Recreational,2020-03-28T11:00:00Z,0.85
Recreational,2020-03-28T12:00:00Z,0.82
Recreational,2020-03-28T13:00:00Z,0.78
Recreational,2020-03-28T14:00:00Z,0.74
Recreational,2020-03-28T15:00:00Z,0.74
Recreational,2020-03-28T16:00:00Z,0.73
Recreational,2020-03-28T17:00:00Z,0.66
Recreational,2020-03-28T18:00:00Z,0.65
Recreational,2020-03-28T19:00:00Z,0.59
Recreational,2020-03-28T20:00:00Z,0.48
Recreational,2020-03-28T21:00:00Z,0.28
Recreational,2020-03-28T22:00:00Z,0.1
Recreational,2020-03-28T23:00:00Z,-0.07
Recreational,2020-03-29T00:00:00Z,-0.21
Recreational,2020-03-29T01:00:00Z,-0.36
Recreational,2020-03-29T02:00:00Z,-0.48
Recreational,2020-03-29T03:00:00Z,-0.49
Recreational,2020-03-29T04:00:00Z,-0.31
Recreational,2020-03-29T05:00:00Z,-0.11
Recreational,2020-03-29T06:00:00Z,0.05
Recreational,2020-03-29T07:00:00Z,0.28
Recreational,2020-03-29T08:00:00Z,0.51
Recreational,2020-03-29T09:00:00Z,0.65
Recreational,2020-03-29T10:00:00Z,0.73
Recreational,2020-03-29T11:00:00Z,0.76
Recreational,2020-03-29T12:00:00Z,0.79
Recreational,2020-03-29T13:00:00Z,0.77
Recreational,2020-03-29T14:00:00Z,0.73
Recreational,2020-03-29T15:00:00Z,0.64
Recreational,2020-03-29T16:00:00Z,0.59
Recreational,2020-03-29T17:00:00Z,0.59
Recreational,2020-03-29T18:00:00Z,0.56
Recreational,2020-03-29T19:00:00Z,0.47
Recreational,2020-03-29T20:00:00Z,0.39
Recreational,2020-03-29T21:00:00Z,0.19
Recreational,2020-03-29T22:00:00Z,0.08
Recreational,2020-03-29T23:00:00Z,-0.09
Recreational,2020-03-30T00:00:00Z,-0.27
Recreational,2020-03-30T01:00:00Z,-0.42
Recreational,2020-03-30T02:00:00Z,-0.52
Recreational,2020-03-30T03:00:00Z,-0.58
Recreational,2020-03-30T04:00:00Z,-0.5
Recreational,2020-03-30T05:00:00Z,-0.3
Recreational,2020-03-30T06:00:00Z,-0.12
Recreational,2020-03-30T07:00:00Z,0.12
Recreational,2020-03-30T08:00:00Z,0.34
Recreational,2020-03-30T09:00:00Z,0.41
Recreational,2020-03-30T10:00:00Z,0.52
Recreational,2020-03-30T11:00:00Z,0.49
Recreational,2020-03-30T12:00:00Z,0.52
Recreational,2020-03-30T13:00:00Z,0.48
Recreational,2020-03-30T14:00:00Z,0.45
Recreational,2020-03-30T15:00:00Z,0.44
Recreational,2020-03-30T16:00:00Z,0.45
Recreational,2020-03-30T17:00:00Z,0.41
Recreational,2020-03-30T18:00:00Z,0.4
Recreational,2020-03-30T19:00:00Z,0.42
Recreational,2020-03-30T20:00:00Z,0.36
Recreational,2020-03-30T21:00:00Z,0.22
Recreational,2020-03-30T22:00:00Z,0.08
Recreational,2020-03-30T23:00:00Z,-0.14
Recreational,2020-03-31T00:00:00Z,-0.31
Recreational,2020-03-31T01:00:00Z,-0.43
Recreational,2020-03-31T02:00:00Z,-0.52
Recreational,2020-03-31T03:00:00Z,-0.58
Recreational,2020-03-31T04:00:00Z,-0.46
Recreational,2020-03-31T05:00:00Z,-0.34
Recreational,2020-03-31T06:00:00Z,-0.13
Recreational,2020-03-31T07:00:00Z,0.17
Recreational,2020-03-31T08:00:00Z,0.33
Recreational,2020-03-31T09:00:00Z,0.43
Recreational,2020-03-31T10:00:00Z,0.46
Recreational,2020-03-31T11:00:00Z,0.55
Recreational,2020-03-31T12:00:00Z,0.5
Recreational,2020-03-31T13:00:00Z,0.41
Recreational,2020-03-31T14:00:00Z,0.35
Recreational,2020-03-31T15:00:00Z,0.33
Recreational,2020-03-31T16:00:00Z,0.34
Recreational,2020-03-31T17:00:00Z,0.37
Recreational,2020-03-31T18:00:00Z,0.36
Recreational,2020-03-31T19:00:00Z,0.35
Recreational,2020-03-31T20:00:00Z,0.29
Recreational,2020-03-31T21:00:00Z,0.13
Recreational,2020-03-31T22:00:00Z,0.03
Recreational,2020-03-31T23:00:00Z,-0.19
Recreational,2020-04-01T00:00:00Z,-0.37
Recreational,2020-04-01T01:00:00Z,-0.55
Recreational,2020-04-01T02:00:00Z,-0.61
Recreational,2020-04-01T03:00:00Z,-0.65
Recreational,2020-04-01T04:00:00Z,-0.58
Recreational,2020-04-01T05:00:00Z,-0.43
Recreational,2020-04-01T06:00:00Z,-0.22
Recreational,2020-04-01T07:00:00Z,0.06
Recreational,2020-04-01T08:00:00Z,0.35
Recreational,2020-04-01T09:00:00Z,0.44
Recreational,2020-04-01T10:00:00Z,0.5
Recreational,2020-04-01T11:00:00Z,0.51
Recreational,2020-04-01T12:00:00Z,0.49
Recreational,2020-04-01T13:00:00Z,0.48
Recreational,2020-04-01T14:00:00Z,0.39
Recreational,2020-04-01T15:00:00Z,0.39
Recreational,2020-04-01T16:00:00Z,0.31
Recreational,2020-04-01T17:00:00Z,0.35
Recreational,2020-04-01T18:00:00Z,0.36
Recreational,2020-04-01T19:00:00Z,0.35
Recreational,2020-04-01T20:00:00Z,0.23
Recreational,2020-04-01T21:00:00Z,0.18
Recreational,2020-04-01T22:00:00Z,0.02
Recreational,2020-04-01T23:00:00Z,-0.17
Recreational,2020-04-02T00:00:00Z,-0.39
Recreational,2020-04-02T01:00:00Z,-0.5
Recreational,2020-04-02T02:00:00Z,-0.63
Recreational,2020-04-02T03:00:00Z,-0.64
Recreational,2020-04-02T04:00:00Z,-0.57
Recreational,2020-04-02T05:00:00Z,-0.44
Recreational,2020-04-02T06:00:00Z,-0.21
Recreational,2020-04-02T07:00:00Z,0.07
Recreational,2020-04-02T08:00:00Z,0.3
Recreational,2020-04-02T09:00:00Z,0.39
Recreational,2020-04-02T10:00:00Z,0.46
Recreational,2020-04-02T11:00:00Z,0.5
Recreational,2020-04-02T12:00:00Z,0.48
Recreational,2020-04-02T13:00:00Z,0.43
Recreational,2020-04-02T14:00:00Z,0.41
Recreational,2020-04-02T15:00:00Z,0.37
Recreational,2020-04-02T16:00:00Z,0.36
Recreational,2020-04-02T17:00:00Z,0.4
Recreational,2020-04-02T18:00:00Z,0.4
Recreational,2020-04-02T19:00:00Z,0.33
Recreational,2020-04-02T20:00:00Z,0.27
Recreational,2020-04-02T21:00:00Z,0.14
Recreational,2020-04-02T22:00:00Z,0.01
Recreational,2020-04-02T23:00:00Z,-0.15
Recreational,2020-04-03T00:00:00Z,-0.36
Recreational,2020-04-03T01:00:00Z,-0.48
Recreational,2020-04-03T02:00:00Z,-0.59
Recreational,2020-04-03T03:00:00Z,-0.69
Recreational,2020-04-03T04:00:00Z,-0.59
Recreational,2020-04-03T05:00:00Z,-0.41
Recreational,2020-04-03T06:00:00Z,-0.19
Recreational,2020-04-03T07:00:00Z,0.1
Recreational,2020-04-03T08:00:00Z,0.29
Recreational,2020-04-03T09:00:00Z,0.44
Recreational,2020-04-03T10:00:00Z,0.51
Recreational,2020-04-03T11:00:00Z,0.52
Recreational,2020-04-03T12:00:00Z,0.51
Recreational,2020-04-03T13:00:00Z,0.5
Recreational,2020-04-03T14:00:00Z,0.46
Recreational,2020-04-03T15:00:00Z,0.39
Recreational,2020-04-03T16:00:00Z,0.36
Recreational,2020-04-03T17:00:00Z,0.32
Recreational,2020-04-03T18:00:00Z,0.35
Recreational,2020-04-03T19:00:00Z,0.34
Recreational,2020-04-03T20:00:00Z,0.29
Recreational,2020-04-03T21:00:00Z,0.18
Recreational,2020-04-03T22:00:00Z,0.04
Recreational,2020-04-03T23:00:00Z,-0.17
Recreational,2020-04-04T00:00:00Z,-0.3
Recreational,2020-04-04T01:00:00Z,-0.46
Recreational,2020-04-04T02:00:00Z,-0.55
Recreational,2020-04-04T03:00:00Z,-0.54
Recreational,2020-04-04T04:00:00Z,-0.43
Recreational,2020-04-04T05:00:00Z,-0.27
Recreational,2020-04-04T06:00:00Z,-0.06
Recreational,2020-04-04T07:00:00Z,0.23
Recreational,2020-04-04T08:00:00Z,0.46
Recreational,2020-04-04T09:00:00Z,0.57
Recreational,2020-04-04T10:00:00Z,0.62
Recreational,2020-04-04T11:00:00Z,0.69
Recreational,2020-04-04T12:00:00Z,0.67
Recreational,2020-04-04T13:00:00Z,0.64
Recreational,2020-04-04T14:00:00Z,0.63
Recreational,2020-04-04T15:00:00Z,0.55
Recreational,2020-04-04T16:00:00Z,0.5
Recreational,2020-04-04T17:00:00Z,0.48
Recreational,2020-04-04T18:00:00Z,0.45
Recreational,2020-04-04T19:00:00Z,0.4
Recreational,2020-04-04T20:00:00Z,0.28
Recreational,2020-04-04T21:00:00Z,0.15
Recreational,2020-04-04T22:00:00Z,0.09
Recreational,2020-04-04T23:00:00Z,-0.09
Recreational,2020-04-05T00:00:00Z,-0.26
Recreational,2020-04-05T01:00:00Z,-0.4
Recreational,2020-04-05T02:00:00Z,-0.48
Recreational,2020-04-05T03:00:00Z,-0.38
Recreational,2020-04-05T04:00:00Z,-0.24
Recreational,2020-04-05T05:00:00Z,-0.05
Recreational,2020-04-05T06:00:00Z,0.11
Recreational,2020-04-05T07:00:00Z,0.31
Recreational,2020-04-05T08:00:00Z,0.46
Recreational,2020-04-05T09:00:00Z,0.58
Recreational,2020-04-05T10:00:00Z,0.61
Recreational,2020-04-05T11:00:00Z,0.68
Recreational,2020-04-05T12:00:00Z,0.64
Recreational,2020-04-05T13:00:00Z,0.65
Recreational,2020-04-05T14:00:00Z,0.65
Recreational,2020-04-05T15:00:00Z,0.6
Recreational,2020-04-05T16:00:00Z,0.58
Recreational,2020-04-05T17:00:00Z,0.54
Recreational,2020-04-05T18:00:00Z,0.49
Recreational,2020-04-05T19:00:00Z,0.41
Recreational,2020-04-05T20:00:00Z,0.27
Recreational,2020-04-05T21:00:00Z,0.11
Recreational,2020-04-05T22:00:00Z,-0.05
Recreational,2020-04-05T23:00:00Z,-0.17
Recreational,2020-04-06T00:00:00Z,-0.29
Recreational,2020-04-06T01:00:00Z,-0.43
Recreational,2020-04-06T02:00:00Z,-0.51
Recreational,2020-04-06T03:00:00Z,-0.47
Recreational,2020-04-06T04:00:00Z,-0.41
Recreational,2020-04-06T05:00:00Z,-0.29
Recreational,2020-04-06T06:00:00Z,-0.06
Recreational,2020-04-06T07:00:00Z,0.15
Recreational,2020-04-06T08:00:00Z,0.27
Recreational,2020-04-06T09:00:00Z,0.35
Recreational,2020-04-06T10:00:00Z,0.42
Recreational,2020-04-06T11:00:00Z,0.43
Recreational,2020-04-06T12:00:00Z,0.45
Recreational,2020-04-06T13:00:00Z,0.39
Recreational,2020-04-06T14:00:00Z,0.37
Recreational,2020-04-06T15:00:00Z,0.26
Recreational,2020-04-06T16:00:00Z,0.22
Recreational,2020-04-06T17:00:00Z,0.28
Recreational,2020-04-06T18:00:00Z,0.24
Recreational,2020-04-06T19:00:00Z,0.26
Recreational,2020-04-06T20:00:00Z,0.07
Recreational,2020-04-06T21:00:00Z,-0.06
Recreational,2020-04-06T22:00:00Z,-0.16
Recreational,2020-04-06T23:00:00Z,-0.29
Recreational,2020-04-07T00:00:00Z,-0.47
Recreational,2020-04-07T01:00:00Z,-0.58
Recreational,2020-04-07T02:00:00Z,-0.62
Recreational,2020-04-07T03:00:00Z,-0.57
Recreational,2020-04-07T04:00:00Z,-0.46
Recreational,2020-04-07T05:00:00Z,-0.32
Recreational,2020-04-07T06:00:00Z,-0.15
Recreational,2020-04-07T07:00:00Z,0.09
Recreational,2020-04-07T08:00:00Z,0.29
Recreational,2020-04-07T09:00:00Z,0.4
Recreational,2020-04-07T10:00:00Z,0.42
Recreational,2020-04-07T11:00:00Z,0.4
Recreational,2020-04-07T12:00:00Z,0.39
Recreational,2020-04-07T13:00:00Z,0.32
Recreational,2020-04-07T14:00:00Z,0.3
Recreational,2020-04-07T15:00:00Z,0.24
Recreational,2020-04-07T16:00:00Z,0.27
Recreational,2020-04-07T17:00:00Z,0.27
Recreational,2020-04-07T18:00:00Z,0.24
