sa2_type,timestamp,pop_scaled
Recreational,2020-03-27T03:00:00Z,-0.42801945963386484
Recreational,2020-03-27T04:00:00Z,-0.43220080158913465
Recreational,2020-03-27T05:00:00Z,-0.43063279835590845
Recreational,2020-03-27T06:00:00Z,-0.4651288694868846
Recreational,2020-03-27T07:00:00Z,-0.44474482745494415
Recreational,2020-03-27T08:00:00Z,-0.2874218363879167
Recreational,2020-03-27T09:00:00Z,-0.05744802884807579
Recreational,2020-03-27T10:00:00Z,0.09255761379722952
Recreational,2020-03-27T11:00:00Z,0.0941256170304557
Recreational,2020-03-27T12:00:00Z,0.05806154266625338
Recreational,2020-03-27T13:00:00Z,-0.015111941550968719
Recreational,2020-03-27T14:00:00Z,-0.06737871599184164
Recreational,2020-03-27T15:00:00Z,-0.0699920547138853
Recreational,2020-03-27T16:00:00Z,-0.04176799651581391
Recreational,2020-03-27T17:00:00Z,-0.03810932230495281
Recreational,2020-03-27T18:00:00Z,-0.03915465779377027
Recreational,2020-03-27T19:00:00Z,-0.039677325538178994
Recreational,2020-03-27T20:00:00Z,-0.10919213554453998
Recreational,2020-03-27T21:00:00Z,-0.2435177458575834
Recreational,2020-03-27T22:00:00Z,-0.34439262052846814
Recreational,2020-03-27T23:00:00Z,-0.44788083392139655
Recreational,2020-03-28T00:00:00Z,-0.3370752721067459
Recreational,2020-03-28T01:00:00Z,-0.36059532060513877
Recreational,2020-03-28T02:00:00Z,-0.3668673335380435
Recreational,2020-03-28T03:00:00Z,-0.3433472850396507
Recreational,2020-03-28T04:00:00Z,-0.3187819010524404
Recreational,2020-03-28T05:00:00Z,-0.30885121390867454
Recreational,2020-03-28T06:00:00Z,-0.3203499042856666
Recreational,2020-03-28T07:00:00Z,-0.2957845202984563
Recreational,2020-03-28T08:00:00Z,-0.09351210321227811
Recreational,2020-03-28T09:00:00Z,0.1516190689154159
Recreational,2020-03-28T10:00:00Z,0.26869664366297125
Recreational,2020-03-28T11:00:00Z,0.32253142133707036
Recreational,2020-03-28T12:00:00Z,0.2315872338099515
Recreational,2020-03-28T13:00:00Z,0.1835018013243484
Recreational,2020-03-28T14:00:00Z,0.14116571402724132
Recreational,2020-03-28T15:00:00Z,0.15214173665982464
Recreational,2020-03-28T16:00:00Z,0.1835018013243484
Recreational,2020-03-28T17:00:00Z,0.18820581102402698
Recreational,2020-03-28T18:00:00Z,0.16520843027004287
Recreational,2020-03-28T19:00:00Z,0.12653101718379692
Recreational,2020-03-28T20:00:00Z,-0.023997293205917116
Recreational,2020-03-28T21:00:00Z,-0.17400293585122242
Recreational,2020-03-28T22:00:00Z,-0.267560462100385
Recreational,2020-03-28T23:00:00Z,-0.2973525235316825
Recreational,2020-03-29T00:00:00Z,-0.3919553852696625
