sa2_type,timestamp,measure,day,hour,pop_scaled
Recreational,2020-04-06T01:00:00Z,baseline_week,Mon,25,0.9221173685002586
Recreational,2020-04-06T02:00:00Z,baseline_week,Mon,26,0.9227431267579271
Recreational,2020-04-06T03:00:00Z,baseline_week,Mon,27,0.9259970696978032
Recreational,2020-04-06T04:00:00Z,baseline_week,Mon,28,0.9227014095407492
Recreational,2020-04-06T05:00:00Z,baseline_week,Mon,29,0.922409389020504
Recreational,2020-04-06T06:00:00Z,baseline_week,Mon,30,0.921575044676946
Recreational,2020-04-06T07:00:00Z,baseline_week,Mon,31,0.9254964630916684
Recreational,2020-04-06T08:00:00Z,baseline_week,Mon,32,0.9407232473616012
Recreational,2020-04-06T09:00:00Z,baseline_week,Mon,33,0.951444572176321
Recreational,2020-04-06T10:00:00Z,baseline_week,Mon,34,0.9607892288241702
Recreational,2020-04-06T11:00:00Z,baseline_week,Mon,35,0.953488715818038
Recreational,2020-04-06T12:00:00Z,baseline_week,Mon,36,0.9509439655701862
Recreational,2020-04-06T13:00:00Z,baseline_week,Mon,37,0.9481071948020892
Recreational,2020-04-06T14:00:00Z,baseline_week,Mon,38,0.9457710306401268
Recreational,2020-04-06T15:00:00Z,baseline_week,Mon,39,0.9415575917051592
Recreational,2020-04-06T16:00:00Z,baseline_week,Mon,40,0.9410987023162023
Recreational,2020-04-06T17:00:00Z,baseline_week,Mon,41,0.9462299200290837
Recreational,2020-04-06T18:00:00Z,baseline_week,Mon,42,0.9399306202352211
Recreational,2020-04-06T19:00:00Z,baseline_week,Mon,43,0.9376778905076146
Recreational,2020-04-06T20:00:00Z,baseline_week,Mon,44,0.928917274900256
Recreational,2020-04-06T21:00:00Z,baseline_week,Mon,45,0.9190720116462721
Recreational,2020-04-06T22:00:00Z,baseline_week,Mon,46,0.9122721052462747
Recreational,2020-04-06T23:00:00Z,baseline_week,Mon,47,0.9108537198622262
Recreational,2020-04-07T00:00:00Z,baseline_week,Tue,48,0.9184045361714257
Recreational,2020-04-07T01:00:00Z,baseline_week,Tue,49,0.9196143354695847
Recreational,2020-04-07T02:00:00Z,baseline_week,Tue,50,0.9191971632978058
Recreational,2020-04-07T03:00:00Z,baseline_week,Tue,51,0.9204486798131427
Recreational,2020-04-07T04:00:00Z,baseline_week,Tue,52,0.921157872505167
Recreational,2020-04-07T05:00:00Z,baseline_week,Tue,53,0.9187799911260268
Recreational,2020-04-07T06:00:00Z,baseline_week,Tue,54,0.9193640321665174
Recreational,2020-04-07T07:00:00Z,baseline_week,Tue,55,0.9228682784094608
Recreational,2020-04-07T08:00:00Z,baseline_week,Tue,56,0.936259505123566
Recreational,2020-04-07T09:00:00Z,baseline_week,Tue,57,0.9537390191211054
Recreational,2020-04-07T10:00:00Z,baseline_week,Tue,58,0.9592874090057658
Recreational,2020-04-07T11:00:00Z,baseline_week,Tue,59,0.9572849825812267
Recreational,2020-04-07T12:00:00Z,baseline_week,Tue,60,0.94689739550393
Recreational,2020-04-07T13:00:00Z,baseline_week,Tue,61,0.9390962758916631
Recreational,2020-04-07T14:00:00Z,baseline_week,Tue,62,0.9392214275431968
Recreational,2020-04-07T15:00:00Z,baseline_week,Tue,63,0.9403060751898222
Recreational,2020-04-07T16:00:00Z,baseline_week,Tue,64,0.9430594115235634
Recreational,2020-04-07T17:00:00Z,baseline_week,Tue,65,0.9410569850990244
Recreational,2020-04-07T18:00:00Z,baseline_week,Tue,66,0.9432262803922751
Recreational,2020-04-07T19:00:00Z,baseline_week,Tue,67,0.9412655711849138
Recreational,2020-04-07T20:00:00Z,baseline_week,Tue,68,0.9355085952143639
Recreational,2020-04-07T21:00:00Z,baseline_week,Tue,69,0.9241197949247978
Recreational,2020-04-07T22:00:00Z,baseline_week,Tue,70,0.9171530196560888
Recreational,2020-04-07T23:00:00Z,baseline_week,Tue,71,0.9143996833223476
Recreational,2020-04-08T00:00:00Z,baseline_week,Wed,72,0.9206155486818544
Recreational,2020-04-08T01:00:00Z,baseline_week,Wed,73,0.9205321142474985
Recreational,2020-04-08T02:00:00Z,baseline_week,Wed,74,0.9194891838180511
Recreational,2020-04-08T03:00:00Z,baseline_week,Wed,75,0.9211161552879891
Recreational,2020-04-08T04:00:00Z,baseline_week,Wed,76,0.9196143354695847
Recreational,2020-04-08T05:00:00Z,baseline_week,Wed,77,0.9187799911260268
Recreational,2020-04-08T06:00:00Z,baseline_week,Wed,78,0.9192805977321615
Recreational,2020-04-08T07:00:00Z,baseline_week,Wed,79,0.920365245378787
Recreational,2020-04-08T08:00:00Z,baseline_week,Wed,80,0.9290841437689676
Recreational,2020-04-08T09:00:00Z,baseline_week,Wed,81,0.9471476988069975
Recreational,2020-04-08T10:00:00Z,baseline_week,Wed,82,0.9557831627628224
Recreational,2020-04-08T11:00:00Z,baseline_week,Wed,83,0.9562837693689572
Recreational,2020-04-08T12:00:00Z,baseline_week,Wed,84,0.9518200271309221
Recreational,2020-04-08T13:00:00Z,baseline_week,Wed,85,0.9458127478573047
Recreational,2020-04-08T14:00:00Z,baseline_week,Wed,86,0.9415158744879812
Recreational,2020-04-08T15:00:00Z,baseline_week,Wed,87,0.941641026139515
Recreational,2020-04-08T16:00:00Z,baseline_week,Wed,88,0.9438103214327657
Recreational,2020-04-08T17:00:00Z,baseline_week,Wed,89,0.9463967888977953
Recreational,2020-04-08T18:00:00Z,baseline_week,Wed,90,0.9435600181296983
Recreational,2020-04-08T19:00:00Z,baseline_week,Wed,91,0.936259505123566
Recreational,2020-04-08T20:00:00Z,baseline_week,Wed,92,0.9281246477738759
Recreational,2020-04-08T21:00:00Z,baseline_week,Wed,93,0.9209910036364554
Recreational,2020-04-08T22:00:00Z,baseline_week,Wed,94,0.9164855441812424
Recreational,2020-04-08T23:00:00Z,baseline_week,Wed,95,0.9139407939333907
Recreational,2020-04-09T00:00:00Z,baseline_week,Thu,96,0.9154843309689729
Recreational,2020-04-09T01:00:00Z,baseline_week,Thu,97,0.916652413049954
Recreational,2020-04-09T02:00:00Z,baseline_week,Thu,98,0.9167775647014877
Recreational,2020-04-09T03:00:00Z,baseline_week,Thu,99,0.9177370606965793
Recreational,2020-04-09T04:00:00Z,baseline_week,Thu,100,0.9161935236609972
Recreational,2020-04-09T05:00:00Z,baseline_week,Thu,101,0.9168609991358435
Recreational,2020-04-09T06:00:00Z,baseline_week,Thu,102,0.912146953594741
Recreational,2020-04-09T07:00:00Z,baseline_week,Thu,103,0.9131064495898327
Recreational,2020-04-09T08:00:00Z,baseline_week,Thu,104,0.9241197949247978
Recreational,2020-04-09T09:00:00Z,baseline_week,Thu,105,0.9356337468658976
Recreational,2020-04-09T10:00:00Z,baseline_week,Thu,106,0.9468556782867522
Recreational,2020-04-09T11:00:00Z,baseline_week,Thu,107,0.9445612313419678
Recreational,2020-04-09T12:00:00Z,baseline_week,Thu,108,0.9423085016143613
Recreational,2020-04-09T13:00:00Z,baseline_week,Thu,109,0.9366349600781672
Recreational,2020-04-09T14:00:00Z,baseline_week,Thu,110,0.9346325336536281
Recreational,2020-04-09T15:00:00Z,baseline_week,Thu,111,0.9296264675922803
Recreational,2020-04-09T16:00:00Z,baseline_week,Thu,112,0.9364680912094556
Recreational,2020-04-09T17:00:00Z,baseline_week,Thu,113,0.9392631447603748
Recreational,2020-04-09T18:00:00Z,baseline_week,Thu,114,0.9344656647849164
Recreational,2020-04-09T19:00:00Z,baseline_week,Thu,115,0.9260387869149811
Recreational,2020-04-09T20:00:00Z,baseline_week,Thu,116,0.9202400937272532
Recreational,2020-04-09T21:00:00Z,baseline_week,Thu,117,0.9111874575996494
Recreational,2020-04-09T22:00:00Z,baseline_week,Thu,118,0.9077666457910617
Recreational,2020-04-09T23:00:00Z,baseline_week,Thu,119,0.906431694841369
Recreational,2020-04-10T00:00:00Z,baseline_week,Fri,120,0.915818068706396
Recreational,2020-04-10T01:00:00Z,baseline_week,Fri,121,0.917027868004555
Recreational,2020-04-10T02:00:00Z,baseline_week,Fri,122,0.9167775647014877
Recreational,2020-04-10T03:00:00Z,baseline_week,Fri,123,0.9154008965346171
Recreational,2020-04-10T04:00:00Z,baseline_week,Fri,124,0.9171113024389109
Recreational,2020-04-10T05:00:00Z,baseline_week,Fri,125,0.9156511998376844
Recreational,2020-04-10T06:00:00Z,baseline_week,Fri,126,0.9176119090450456
Recreational,2020-04-10T07:00:00Z,baseline_week,Fri,127,0.927665758384919
Recreational,2020-04-10T08:00:00Z,baseline_week,Fri,128,0.9415575917051592
Recreational,2020-04-10T09:00:00Z,baseline_week,Fri,129,0.9554494250253992
Recreational,2020-04-10T10:00:00Z,baseline_week,Fri,130,0.9663793359260084
Recreational,2020-04-10T11:00:00Z,baseline_week,Fri,131,0.9637928684609788
Recreational,2020-04-10T12:00:00Z,baseline_week,Fri,132,0.9572432653640488
Recreational,2020-04-10T13:00:00Z,baseline_week,Fri,133,0.9512777033076094
Recreational,2020-04-10T14:00:00Z,baseline_week,Fri,134,0.948983256362825
Recreational,2020-04-10T15:00:00Z,baseline_week,Fri,135,0.9495255801861376
Recreational,2020-04-10T16:00:00Z,baseline_week,Fri,136,0.9533635641665043
Recreational,2020-04-10T17:00:00Z,baseline_week,Fri,137,0.9544899290303075
Recreational,2020-04-10T18:00:00Z,baseline_week,Fri,138,0.9508188139186525
Recreational,2020-04-10T19:00:00Z,baseline_week,Fri,139,0.9421416327456497
Recreational,2020-04-10T20:00:00Z,baseline_week,Fri,140,0.9271234345616064
Recreational,2020-04-10T21:00:00Z,baseline_week,Fri,141,0.916235240878175
Recreational,2020-04-10T22:00:00Z,baseline_week,Fri,142,0.9149002899284823
Recreational,2020-04-10T23:00:00Z,baseline_week,Fri,143,0.9128144290695874
Recreational,2020-04-11T00:00:00Z,baseline_week,Sat,144,0.9143162488879917
Recreational,2020-04-11T01:00:00Z,baseline_week,Sat,145,0.9137322078475011
Recreational,2020-04-11T02:00:00Z,baseline_week,Sat,146,0.9140659455849243
Recreational,2020-04-11T03:00:00Z,baseline_week,Sat,147,0.9148168554941265
Recreational,2020-04-11T04:00:00Z,baseline_week,Sat,148,0.9164021097468866
Recreational,2020-04-11T05:00:00Z,baseline_week,Sat,149,0.9187799911260268
Recreational,2020-04-11T06:00:00Z,baseline_week,Sat,150,0.9147751382769486
Recreational,2020-04-11T07:00:00Z,baseline_week,Sat,151,0.9247038359652884
Recreational,2020-04-11T08:00:00Z,baseline_week,Sat,152,0.9344239475677386
Recreational,2020-04-11T09:00:00Z,baseline_week,Sat,153,0.9446863829935015
Recreational,2020-04-11T10:00:00Z,baseline_week,Sat,154,0.9503182073125177
Recreational,2020-04-11T11:00:00Z,baseline_week,Sat,155,0.9526126542573021
Recreational,2020-04-11T12:00:00Z,baseline_week,Sat,156,0.9447281002106794
Recreational,2020-04-11T13:00:00Z,baseline_week,Sat,157,0.9404729440585338
Recreational,2020-04-11T14:00:00Z,baseline_week,Sat,158,0.939972337452399
Recreational,2020-04-11T15:00:00Z,baseline_week,Sat,159,0.9429759770892077
Recreational,2020-04-11T16:00:00Z,baseline_week,Sat,160,0.9414741572708033
Recreational,2020-04-11T17:00:00Z,baseline_week,Sat,161,0.9450201207309247
Recreational,2020-04-11T18:00:00Z,baseline_week,Sat,162,0.9405563784928895
Recreational,2020-04-11T19:00:00Z,baseline_week,Sat,163,0.9308362668904393
Recreational,2020-04-11T20:00:00Z,baseline_week,Sat,164,0.9281246477738759
Recreational,2020-04-11T21:00:00Z,baseline_week,Sat,165,0.920365245378787
Recreational,2020-04-11T22:00:00Z,baseline_week,Sat,166,0.9155260481861508
Recreational,2020-04-11T23:00:00Z,baseline_week,Sat,167,0.9141076628021022
Recreational,2020-04-12T00:00:00Z,baseline_week,Sun,168,0.9202400937272532
Recreational,2020-04-12T01:00:00Z,baseline_week,Sun,169,0.9192805977321615
Recreational,2020-04-12T02:00:00Z,baseline_week,Sun,170,0.9183211017370699
Recreational,2020-04-12T03:00:00Z,baseline_week,Sun,171,0.9227431267579271
Recreational,2020-04-12T04:00:00Z,baseline_week,Sun,172,0.9213664585910565
Recreational,2020-04-12T05:00:00Z,baseline_week,Sun,173,0.9225762578892155
Recreational,2020-04-12T06:00:00Z,baseline_week,Sun,174,0.9192805977321615
Recreational,2020-04-12T07:00:00Z,baseline_week,Sun,175,0.92645595908676
Recreational,2020-04-12T08:00:00Z,baseline_week,Sun,176,0.9408901162303128
Recreational,2020-04-12T09:00:00Z,baseline_week,Sun,177,0.9567426587579141
Recreational,2020-04-12T10:00:00Z,baseline_week,Sun,178,0.9622076142082187
Recreational,2020-04-12T11:00:00Z,baseline_week,Sun,179,0.960830946041348
Recreational,2020-04-12T12:00:00Z,baseline_week,Sun,180,0.9512359860904315
Recreational,2020-04-12T13:00:00Z,baseline_week,Sun,181,0.9515280066106768
Recreational,2020-04-12T14:00:00Z,baseline_week,Sun,182,0.950193055660984
Recreational,2020-04-12T15:00:00Z,baseline_week,Sun,183,0.950610227832763
Recreational,2020-04-12T16:00:00Z,baseline_week,Sun,184,0.9541561912928843
Recreational,2020-04-12T17:00:00Z,baseline_week,Sun,185,0.953905887989817
Recreational,2020-04-12T18:00:00Z,baseline_week,Sun,186,0.9466470922008627
Recreational,2020-04-12T19:00:00Z,baseline_week,Sun,187,0.9400974891039328
Recreational,2020-04-12T20:00:00Z,baseline_week,Sun,188,0.9315454595824636
Recreational,2020-04-12T21:00:00Z,baseline_week,Sun,189,0.9176953434794014
Recreational,2020-04-12T22:00:00Z,baseline_week,Sun,190,0.913815642281857
Recreational,2020-04-12T23:00:00Z,baseline_week,Sun,191,0.9092267483922881
Recreational,2020-04-13T00:00:00Z,target_week,Mon,24,0.9244952498793988
Recreational,2020-04-13T01:00:00Z,target_week,Mon,25,0.9196143354695847
Recreational,2020-04-13T02:00:00Z,target_week,Mon,26,0.9186548394744931
Recreational,2020-04-13T03:00:00Z,target_week,Mon,27,0.9175701918278678
Recreational,2020-04-13T04:00:00Z,target_week,Mon,28,0.9212413069395228
Recreational,2020-04-13T05:00:00Z,target_week,Mon,29,0.9188634255603826
Recreational,2020-04-13T06:00:00Z,target_week,Mon,30,0.9199897904241858
Recreational,2020-04-13T07:00:00Z,target_week,Mon,31,0.9251210081370673
Recreational,2020-04-13T08:00:00Z,target_week,Mon,32,0.9363429395579219
Recreational,2020-04-13T09:00:00Z,target_week,Mon,33,0.9481071948020892
Recreational,2020-04-13T10:00:00Z,target_week,Mon,34,0.9542396257272402
Recreational,2020-04-13T11:00:00Z,target_week,Mon,35,0.9572849825812267
Recreational,2020-04-13T12:00:00Z,target_week,Mon,36,0.9493169941002482
Recreational,2020-04-13T13:00:00Z,target_week,Mon,37,0.9452287068168141
Recreational,2020-04-13T14:00:00Z,target_week,Mon,38,0.9418496122254044
Recreational,2020-04-13T15:00:00Z,target_week,Mon,39,0.9399306202352211
Recreational,2020-04-13T16:00:00Z,target_week,Mon,40,0.9432262803922751
Recreational,2020-04-13T17:00:00Z,target_week,Mon,41,0.9396385997149759
Recreational,2020-04-13T18:00:00Z,target_week,Mon,42,0.9389294070229516
Recreational,2020-04-13T19:00:00Z,target_week,Mon,43,0.9273737378646738
Recreational,2020-04-13T20:00:00Z,target_week,Mon,44,0.9221590857174365
Recreational,2020-04-13T21:00:00Z,target_week,Mon,45,0.9194891838180511
Recreational,2020-04-13T22:00:00Z,target_week,Mon,46,0.9139407939333907
Recreational,2020-04-13T23:00:00Z,target_week,Mon,47,0.9109788715137599
Recreational,2020-04-14T00:00:00Z,target_week,Tue,48,0.9113960436855388
Recreational,2020-04-14T01:00:00Z,target_week,Tue,49,0.907641494139528
Recreational,2020-04-14T02:00:00Z,target_week,Tue,50,0.9083924040487302
Recreational,2020-04-14T03:00:00Z,target_week,Tue,51,0.9086844245689755
Recreational,2020-04-14T04:00:00Z,target_week,Tue,52,0.9114377609027168
Recreational,2020-04-14T05:00:00Z,target_week,Tue,53,0.9110623059481157
Recreational,2020-04-14T06:00:00Z,target_week,Tue,54,0.9100610927358461
Recreational,2020-04-14T07:00:00Z,target_week,Tue,55,0.9087678590033312
Recreational,2020-04-14T08:00:00Z,target_week,Tue,56,0.9188217083432046
Recreational,2020-04-14T09:00:00Z,target_week,Tue,57,0.9387208209370621
Recreational,2020-04-14T10:00:00Z,target_week,Tue,58,0.9444360796904341
Recreational,2020-04-14T11:00:00Z,target_week,Tue,59,0.9366766772953451
Recreational,2020-04-14T12:00:00Z,target_week,Tue,60,0.93300556218369
Recreational,2020-04-14T13:00:00Z,target_week,Tue,61,0.9273320206474959
Recreational,2020-04-14T14:00:00Z,target_week,Tue,62,0.9271234345616064
Recreational,2020-04-14T15:00:00Z,target_week,Tue,63,0.9296264675922803
Recreational,2020-04-14T16:00:00Z,target_week,Tue,64,0.932630107229089
Recreational,2020-04-14T17:00:00Z,target_week,Tue,65,0.9293761642892129
Recreational,2020-04-14T18:00:00Z,target_week,Tue,66,0.9200732248585416
Recreational,2020-04-14T19:00:00Z,target_week,Tue,67,0.9167775647014877
Recreational,2020-04-14T20:00:00Z,target_week,Tue,68,0.910937154296582
Recreational,2020-04-14T21:00:00Z,target_week,Tue,69,0.9028857313812476
Recreational,2020-04-14T22:00:00Z,target_week,Tue,70,0.8986722924462799
Recreational,2020-04-14T23:00:00Z,target_week,Tue,71,0.8988391613149915
Recreational,2020-04-15T00:00:00Z,target_week,Wed,72,0.9078083630082396
Recreational,2020-04-15T01:00:00Z,target_week,Wed,73,0.9050550266744983
Recreational,2020-04-15T02:00:00Z,target_week,Wed,74,0.903177751901493
Recreational,2020-04-15T03:00:00Z,target_week,Wed,75,0.9035949240732719
Recreational,2020-04-15T04:00:00Z,target_week,Wed,76,0.9050967438916763
Recreational,2020-04-15T05:00:00Z,target_week,Wed,77,0.9040955306794067
Recreational,2020-04-15T06:00:00Z,target_week,Wed,78,0.9014256287800212
